tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
9603,False,False,,12000000,"['Comedy', 'Romance', 'Drama']","Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",4,Paramount,7,1995,56631572,Sex. Clothes. Popularity. Is there a problem here?,Daniel Silverberg,Alicia Silverstone,5588,1,Stacey Dash,58150,1,Brittany Murphy,328,1,Paul Rudd,22226,2,Donald Faison,49002,2
1278,False,False,,15000000,"['Drama', 'Romance']","When Isabelle and Theo invite Matthew to stay with them, what begins as a casual friendship ripens into a sensual voyage of discovery and desire in which nothing is off limits and everything is possible.",20783,Fiction Films,9,2003,15100000,Together nothing is impossible. Together nothing is forbidden.,Bernardo Bertolucci,Michael Pitt,10692,2,Eva Green,10912,1,Louis Garrel,16269,2,Anna Chancellor,10731,1,Robin Renucci,16349,2
666277,False,False,,12000000,"['Drama', 'Romance']","Nora and Hae Sung, two childhood friends, are reunited in New York for one fateful week as they confront notions of destiny, love, and the choices that make a life.",41077,A24,6,2023,28126646,,Armon Mahdavi,Greta Lee,1260481,1,Teo Yoo,1387126,2,John Magaro,37154,2,Moon Seung-ah,2309873,1,Yim Seung-min,3888559,2
972230,False,False,,7500000,"['Comedy', 'Romance', 'Drama']","Michelle and Allen, who have reached the point in their relationship where they are considering next steps, decide to invite  their parents to finally meet and to offer some understanding of why marriage works. Except the parents already know each other quite well, which leads to some very distinct opinions about the value of marriage.",181874,Fifth Season,1,2023,4393504,Maybe you stay married for the kids.,Melina Greene,Emma Roberts,34847,1,Luke Bracey,972356,2,Diane Keaton,3092,1,Richard Gere,1205,2,Susan Sarandon,4038,1
15144,False,False,,6500000,"['Drama', 'Romance', 'Comedy']","With the occasion all but overshadowed by her sister's upcoming wedding, angst-ridden Samantha faces her 16th birthday with typical adolescent dread. Samantha pines for studly older boy Jake, but worries that her chastity will be a turnoff for the popular senior. Meanwhile, she must constantly rebuff the affections of nerdy Ted, who is unfortunately the only boy in school who seems to take an interest in her.",33,Universal Pictures,5,1984,23686027,"Turning sixteen isn't easy, when you've fallen in love... for the first time.",Newt Arnold,Molly Ringwald,21625,1,Michael Schoeffling,140777,2,Haviland Morris,16181,1,Gedde Watanabe,16183,2,Anthony Michael Hall,1904,2
164,False,False,,2500000,"['Comedy', 'Romance', 'Drama']","Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.",4,Paramount,10,1961,9500000,"Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!",William McGarry,Audrey Hepburn,1932,1,George Peppard,1933,2,Patricia Neal,1934,1,Buddy Ebsen,1935,2,Martin Balsam,1936,2
398818,False,False,,4000000,"['Romance', 'Drama']","In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",16017,La Cinéfacture,9,2017,43143046,Is it better to speak or die?,James Ivory,Timothée Chalamet,1190668,2,Armie Hammer,53807,2,Michael Stuhlbarg,72873,2,Amira Casar,20577,1,Esther Garrel,935096,1
11036,False,False,,29000000,"['Romance', 'Drama']","An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",12,New Line Cinema,6,2004,115600000,Behind every great love is a great story.,Melinda Taksen,Ryan Gosling,30614,2,Rachel McAdams,53714,1,Gena Rowlands,4800,1,James Garner,16896,2,Joan Allen,11148,1
718032,False,False,,40000000,"['Drama', 'Comedy', 'Romance']","The story of Gary Valentine and Alana Kane growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.",21,Metro-Goldwyn-Mayer,11,2021,33300000,,Paul Thomas Anderson,Alana Haim,1741367,1,Cooper Hoffman,2764542,2,Sean Penn,2228,2,Tom Waits,2887,2,Bradley Cooper,51329,2
8835,False,True,86024,18000000,"['Comedy', 'Romance']","Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school, but while there, she figures out that there is more to herself than just looks.",21,Metro-Goldwyn-Mayer,7,2001,141774679,Boldly going where no blonde has gone.,Robert Luketic,Reese Witherspoon,368,1,Luke Wilson,36422,2,Selma Blair,11826,1,Matthew Davis,56045,2,Victor Garber,8536,2
152601,False,False,,23000000,"['Romance', 'Science Fiction', 'Drama']","In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",13184,Annapurna Pictures,12,2013,47351251,A Spike Jonze love story.,Spike Jonze,Joaquin Phoenix,73421,2,Scarlett Johansson,1245,1,Amy Adams,9273,1,Rooney Mara,108916,1,Chris Pratt,73457,2
254320,False,False,,4000000,"['Comedy', 'Drama', 'Romance']","In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.",71265,Scarlet Films,10,2015,15700000,An unconventional love story...,Yorgos Lanthimos,Colin Farrell,72466,2,Rachel Weisz,3293,1,Olivia Colman,39187,1,Léa Seydoux,121529,1,Michael Smiley,17078,2
454,False,False,,14500000,"['Drama', 'Romance']","In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",25,20th Century Fox,11,1996,147298761,My only love sprung from my only hate.,Baz Luhrmann,Leonardo DiCaprio,6193,2,Claire Danes,6194,1,Jesse Bradford,17772,2,Vondie Curtis-Hall,6198,2,Brian Dennehy,6197,2
55721,False,False,,32500000,"['Comedy', 'Romance']","Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",10105,Apatow Productions,5,2011,288383523,Save the date.,Judd Apatow,Kristen Wiig,41091,1,Maya Rudolph,52792,1,Rose Byrne,9827,1,Chris O'Dowd,40477,2,Wendi McLendon-Covey,63234,1
9769,False,False,,62000000,"['Drama', 'Romance']","Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.",7981,Pathé,9,1997,1100000,A forbidden love. An unthinkable attraction. The ultimate price.,Adrian Lyne,Jeremy Irons,16940,2,Dominique Swain,11149,1,Melanie Griffith,29369,1,Frank Langella,8924,2,Suzanne Shepherd,11484,1
114,False,False,,14000000,"['Comedy', 'Romance']","When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",9195,Touchstone Pictures,3,1990,463406268,"She walked off the street, into his life and stole his heart.",Bettiann Fishman,Richard Gere,1205,2,Julia Roberts,1204,1,Ralph Bellamy,1208,2,Jason Alexander,1206,2,Laura San Giacomo,1212,1
50546,False,False,,80000000,"['Comedy', 'Romance']","While romancing Palmer, a much younger schoolteacher, plastic surgeon Danny Maccabee enlists his loyal assistant Katherine to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, Katherine's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",5,Columbia Pictures,2,2011,214945591,Sometimes a guy's best wingman... is a wingwoman,Ronit Ravich-Boss,Adam Sandler,19292,2,Jennifer Aniston,4491,1,Brooklyn Decker,131520,1,Nicole Kidman,2227,1,Nick Swardson,32907,2
114150,False,True,306031,17000000,"['Comedy', 'Music', 'Romance']","College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",12365,Brownstone Productions,9,2012,115647426,Get pitch slapped.,George Bamber,Anna Kendrick,84223,1,Brittany Snow,29221,1,Anna Camp,221098,1,Rebel Wilson,221581,1,Ester Dean,1072572,1
4951,False,False,,16000000,"['Comedy', 'Romance', 'Drama']","On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",1757,Mad Chance,3,1999,53478166,How do I loathe thee? Let me count the ways.,Gil Junger,Heath Ledger,1810,2,Julia Stiles,12041,1,Joseph Gordon-Levitt,24045,2,Larisa Oleynik,40978,1,David Krumholtz,38582,2
82695,False,False,,61000000,"['History', 'Drama']","An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France. Jean Valjean, a man imprisoned for stealing bread, must flee a relentless policeman named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.",33,Universal Pictures,12,2012,442636309,Fight. Dream. Hope. Love.,Tom Hooper,Hugh Jackman,6968,2,Russell Crowe,934,2,Anne Hathaway,1813,1,Amanda Seyfried,71070,1,Sacha Baron Cohen,6730,2
10860,False,False,,15000000,"['Comedy', 'Drama', 'Romance']","A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship and welcome her into the fold.",1177,Rastar Productions,11,1989,95904091,Six extraordinary friends. They share each other's laughter. They dry each other's tears.,Herbert Ross,Sally Field,35,1,Dolly Parton,67274,1,Shirley MacLaine,4090,1,Daryl Hannah,589,1,Olympia Dukakis,3019,1
542178,False,False,,25000000,"['Drama', 'Comedy']","The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",127929,Searchlight Pictures,10,2021,46333545,,Wes Anderson,Benicio del Toro,1121,2,Adrien Brody,3490,2,Tilda Swinton,3063,1,Léa Seydoux,121529,1,Frances McDormand,3910,1
637,False,False,,20000000,"['Comedy', 'Drama']",A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,22117,Mario e Vittorio Cecchi Gori - C.E.I.A.D.,12,1997,230098753,"An unforgettable fable that proves love, family and imagination conquer all.",Gianni Arduini,Roberto Benigni,4818,2,Nicoletta Braschi,9235,1,Giorgio Cantarini,9236,2,Giustino Durano,9237,2,Sergio Bini Bustric,9239,2
88,False,True,86058,6000000,"['Drama', 'Music', 'Romance']","Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.",137,Great American Films Limited Partnership,8,1987,214577242,First dance. First love. The time of your life.,Emile Ardolino,Jennifer Grey,722,1,Patrick Swayze,723,2,Jerry Orbach,725,2,Cynthia Rhodes,724,1,Jack Weston,726,2
537915,False,True,702624,14000000,"['Romance', 'Drama']","Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",107107,CalMaple Films,4,2019,69500000,"After your first, life is never the same.",Adam Shankman,Josephine Langford,1753914,1,Hero Fiennes Tiffin,1114487,2,Shane Paul McGhie,1684130,2,Khadijha Red Thunder,2161745,1,Dylan Arnold,1039523,2
290098,False,False,,8575000,"['Thriller', 'Drama', 'Romance']","In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",34725,Moho Film,6,2016,38600000,Never did they expect to get into a controversial relationship...,Park Chan-wook,Kim Min-hee,123664,1,Kim Tae-ri,1537768,1,Ha Jung-woo,75913,2,Cho Jin-woong,138336,2,Kim Hae-sook,93252,1
296096,False,False,,20000000,"['Drama', 'Romance']","A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",12,New Line Cinema,6,2016,207945075,Live boldly.,Thea Sharrock,Emilia Clarke,1223786,1,Sam Claflin,237455,2,Janet McTeer,47627,1,Charles Dance,4391,2,Brendan Coyle,74056,2
50646,False,False,,50000000,"['Comedy', 'Drama', 'Romance']","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",174,Warner Bros. Pictures,7,2011,145079584,This is crazy. This is stupid. This is love.,Jayne-Ann Tenggren,Steve Carell,4495,2,Ryan Gosling,30614,2,Julianne Moore,1231,1,Emma Stone,54693,1,Lio Tipton,124644,3
2898,False,False,,50000000,"['Drama', 'Comedy', 'Romance']","Melvin Udall, a cranky, bigoted, obsessive-compulsive writer of romantic fiction, is rude to everyone he meets, including his gay neighbor, Simon. After Simon is hospitalized, Melvin finds his life turned upside down when he has to look after Simon's dog. In addition, Carol, the only waitress at the local diner who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",559,TriStar Pictures,12,1997,314178011,A comedy from the heart that goes for the throat. Brace yourself for Melvin.,William M. Connor,Jack Nicholson,514,2,Helen Hunt,9994,1,Greg Kinnear,17141,2,Cuba Gooding Jr.,9777,2,Shirley Knight,28778,1
332562,False,False,,36000000,"['Music', 'Drama', 'Romance']","Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",174,Warner Bros. Pictures,10,2018,433888866,,Frank Pierson,Lady Gaga,237405,1,Bradley Cooper,51329,2,Sam Elliott,16431,2,Andrew Dice Clay,57906,2,Rafi Gavron,21660,2
660120,False,False,,5000000,"['Drama', 'Romance', 'Comedy']","The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",113596,Oslo Pictures,10,2021,11800000,,Joachim Trier,Renate Reinsve,1576786,1,Anders Danielsen Lie,71610,2,Herbert Nordrum,1083266,2,Hans Olav Brenner,574243,2,Helene Bjørnebye,1479227,1
11814,False,False,,7500000,"['Comedy', 'Romance', 'Science Fiction']","Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",33,Universal Pictures,8,1985,38934048,It's all in the name of science...Weird Science.,Luca Kouimelis,Anthony Michael Hall,1904,2,Kelly LeBrock,46948,1,Ilan Mitchell-Smith,70572,2,Bill Paxton,2053,2,Suzanne Snyder,20363,1
142,False,False,,14000000,"['Drama', 'Romance']","Rodeo cowboy Jack and ranch hand Ennis are hired as sheepherders in 1963 Wyoming. One night on Brokeback Mountain, they spark a physical relationship. Though Ennis marries his longtime sweetheart and Jack marries a fellow rodeo rider, they keep up their tortured, sporadic love affair for 20 years.",10146,Focus Features,9,2005,178043761,Love is a force of nature,Ang Lee,Heath Ledger,1810,2,Jake Gyllenhaal,131,2,Michelle Williams,1812,1,Anne Hathaway,1813,1,Randy Quaid,1811,2
50544,False,False,,35000000,"['Romance', 'Comedy']","Dylan and Jamie think it's going to be easy to add the simple act of sex to their friendship, despite what Hollywood romantic comedies would have them believe. They soon discover however that getting physical really does always lead to complications.",97,Castle Rock Entertainment,7,2011,149500000,Some friends come with a happy ending.,Will Gluck,Justin Timberlake,12111,2,Mila Kunis,18973,1,Jenna Elfman,40279,1,Patricia Clarkson,1276,1,Woody Harrelson,57755,2
455207,False,True,545955,30000000,"['Comedy', 'Romance']","An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",5420,Color Force,8,2018,238539198,The only thing crazier than love is family.,Mike Topoozian,Constance Wu,206444,1,Henry Golding,1807132,2,Michelle Yeoh,1620,1,Gemma Chan,97576,1,Lisa Lu,86633,1
508,False,False,,40000000,"['Comedy', 'Romance', 'Drama']",Eight London couples try to deal with their relationships in different ways. Their tryst with love makes them discover how complicated relationships can be.,10163,Working Title Films,9,2003,249600000,The Ultimate Romantic Comedy,Alex Oakley,Alan Rickman,4566,2,Bill Nighy,2440,2,Colin Firth,5472,2,Emma Thompson,7056,1,Hugh Grant,3291,2
2288,False,False,,27000000,"['Drama', 'Romance']",Two couples disintegrate when they begin destructive adulterous affairs with each other.,5,Columbia Pictures,12,2004,115505027,"If you believe in love at first sight, you never stop looking.",Mike Nichols,Julia Roberts,1204,1,Jude Law,9642,2,Natalie Portman,524,1,Clive Owen,2296,2,Colin Stinton,23608,2
747188,False,False,,25000000,"['Comedy', 'Drama']","In an American desert town circa 1955, the itinerary of a Junior Stargazer/Space Cadet convention is spectacularly disrupted by world-changing events.",23449,American Empirical Pictures,6,2023,47281670,,Martin Scorsese,Jason Schwartzman,17881,2,Scarlett Johansson,1245,1,Tom Hanks,31,2,Jeffrey Wright,2954,2,Tilda Swinton,3063,1
152584,False,False,,4300000,"['Romance', 'Drama']","Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself.",856,Wild Bunch,10,2013,10165694,,Abdellatif Kechiche,Adèle Exarchopoulos,586757,1,Léa Seydoux,121529,1,Salim Kéchiouche,38865,2,Aurélien Recoing,15482,2,Catherine Salée,1029292,1
11529,False,False,,30000000,"['Comedy', 'Romance']","New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secrets—including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",9195,Touchstone Pictures,9,2002,180622424,Sometimes What You're Looking For Is Right Where You Left It.,Andy Tennant,Reese Witherspoon,368,1,Josh Lucas,6164,2,Patrick Dempsey,18352,2,Candice Bergen,11850,1,Mary Kay Place,5960,1
9655,False,False,,20000000,"['Comedy', 'Romance']","Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",126,Lakeshore Entertainment,3,2006,33900000,"If you wanna chase your dream, sometimes you gotta break the rules.",Andy Fickman,Amanda Bynes,29220,1,Channing Tatum,38673,2,Laura Ramsey,51975,1,Vinnie Jones,980,2,David Cross,212,2
43347,False,False,,30000000,"['Drama', 'Comedy', 'Romance']","Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",711,Fox 2000 Pictures,11,2010,102800000,Addicted to one-night stands or dependent on one another?,Edward Zwick,Jake Gyllenhaal,131,2,Anne Hathaway,1813,1,Oliver Platt,17485,2,Hank Azaria,5587,2,Josh Gad,54415,2
274870,False,False,,110000000,"['Drama', 'Romance', 'Science Fiction']","A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",83838,Wanda Pictures,12,2016,303144152,There is a reason they woke up.,Morten Tyldum,Chris Pratt,73457,2,Jennifer Lawrence,72129,1,Michael Sheen,3968,2,Laurence Fishburne,2975,2,Andy García,1271,2
10591,False,False,,21000000,"['Comedy', 'Romance']","Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",1171,Epsilon Motion Pictures,4,2004,31635150,Matt never saw her coming... but all his friends had!,Luke Greenfield,Emile Hirsch,46593,2,Elisha Cuthbert,25837,1,Timothy Olyphant,18082,2,Christopher Marquette,59238,2,Paul Dano,17142,2
289,False,False,,878000,"['Drama', 'Romance']","In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",174,Warner Bros. Pictures,1,1943,10462500,They had a date with fate in Casablanca!,Michael Curtiz,Humphrey Bogart,4110,2,Ingrid Bergman,4111,1,Paul Henreid,4112,2,Claude Rains,4113,2,Conrad Veidt,3001,2
1440,False,False,,26000000,"['Drama', 'Romance']","The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.",12,New Line Cinema,10,2006,14800000,,Todd Field,Kate Winslet,204,1,Patrick Wilson,17178,2,Jennifer Connelly,6161,1,Gregg Edelman,17179,2,Sadie Goldstein,17180,1
11631,False,True,458558,52000000,"['Comedy', 'Romance']","An independent, single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But, the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father.",34441,Littlestar,7,2008,609841637,A mother. A daughter. Three possible fathers. A trip down the aisle you'll never forget.,Phyllida Lloyd,Meryl Streep,5064,1,Pierce Brosnan,517,2,Colin Firth,5472,2,Stellan Skarsgård,1640,2,Julie Walters,477,1
796,False,True,52789,10500000,"['Drama', 'Romance']","Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",5,Columbia Pictures,3,1999,76347426,"In the game of seduction, there is only one rule: Never fall in love.",Roger Kumble,Ryan Phillippe,11864,2,Sarah Michelle Gellar,11863,1,Reese Witherspoon,368,1,Selma Blair,11826,1,Louise Fletcher,7071,1
