tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
15676,False,False,,4000000,"['Comedy', 'Crime', 'Drama']","Soon after his insufferably arrogant father wins the Nobel Prize for chemistry, Barkley Michaelson is kidnapped by Thaddeus James, a young genius who claims to be Barkley's illegitimate half-brother. Motivated not so much by money as revenge, Thaddeus tries to convince Barkley to help him carry out a multimillion-dollar extortion plot against their patriarch.",3099,Gimme Five Films,4,2007,550782,Keep your eyes on the prize.,Randall Miller,Alan Rickman,4566,2,Bryan Greenberg,23821,2,Shawn Hatosy,52647,2,Eliza Dushku,13446,1,Bill Pullman,8984,2
14375,False,False,,818418,"['Crime', 'Drama']","After serving prison time for a juvenile offense, Freddo gathers his old buddies Libano and Dandi and embarks on a crime spree that makes the trio the most powerful gangsters in Rome. Libano loves their new status, and seeks to spread their influence throughout the underworld, while the other two pursue more fleshly desires. For decades, their gang perpetrates extravagant crimes, until paranoia threatens to split the friends apart.",10102,Cattleya,9,2005,4851244,,Samantha Natalucci,Kim Rossi Stuart,66166,2,Anna Mouglalis,54327,1,Stefano Accorsi,65571,2,Pierfrancesco Favino,17839,2,Claudio Santamaria,76339,2
57521,False,False,,6000000,"['Crime', 'Drama']","In the harsh post-war years' Catalan countryside, Andreu, a child that belongs to the losing side, finds the corpses of a man and his son in the forest. The authorities want his father to be made responsible of the deaths, but Andreu tries to help his father by finding out who truly killed them. In this search, Andreu develops a moral consciousness against a world of adults fed by lies. In order to survive, he betrays his own roots and ends up finding out the monster that lives within him.",20786,Massa d'Or Produccions,10,2010,3770657,The lies of adults raise little monsters.,Agustí Villaronga,Francesc Colomer,226429,2,Marina Comas,226430,0,Nora Navas,226431,1,Roger Casamajor,17007,2,Lluïsa Castell,226432,0
351809,False,False,,6700000,"['Crime', 'Thriller']","Valencia, Spain. On a rainy morning, six armed men in disguise assault a bank. But what seemed like an easy heist, quickly goes wrong with nothing unfolding as planned, and mistrust quickly builds between the two leaders of the gang.",7345,Vaca Films,3,2016,9074836,Who can you trust?,Daniel Calparsoro,Luis Tosar,16867,2,Rodrigo de la Serna,18478,2,Raúl Arévalo,34021,2,Jose Coronado,110129,2,Patricia Vico,1243743,1
18206,False,False,,1000000,"['Crime', 'Drama', 'Thriller']","The harrowing story of a disturbed young man's attempts to win the affections of an unsuspecting young woman. When Doug first sees Amy, he instantly falls for her and begins to watch her every move, going so far as to set up spy cameras in her apartment. However, as his fascination grows into obsession he's no longer satisfied with just watching.",13358,Pin Hole Productions LLC,4,2006,10018,Anytime. Anywhere. He's watching.,,Colin Hanks,3492,2,Ana Claudia Talancón,7351,1,Jordana Spiro,39481,1,Jonathon Trent,78662,2,Alex Boling,43945,2
37607,False,False,,8000000,"['Comedy', 'Drama']","A Vietnam vet returns home from a prisoner of war camp and is greeted as a hero, but is quickly forgotten and soon discovers how tough survival is in his own country.",4,Paramount,4,1982,23671186,Richard Pryor is in a new kind of comedy... about some kind of hero... in some kind of mess.,Michael Pressman,Richard Pryor,9309,2,Margot Kidder,20011,1,Ray Sharkey,101752,2,Ronny Cox,780,2,Lynne Moody,47460,1
418325,False,False,,405606,"['Crime', 'Mystery', 'Thriller']","Ayna is an actor and the prison is his stage. He slips into the characters of the powerful convicted in exchange of money and take their place in prison. This strange profession is borne out of a society that doesn't give him a chance to follow his passion of acting, but forces him to act in the real life. Falling in love with the girl next door changes his life equation and he decides to end this career with one last performance. But this one takes him too deep in the rabbit hole. The story unfolds on how an underdog survives in a society that is merciless and struggles his way out from the clutch of crime game which he is a part too.",84704,Content Matters,9,2016,246840,,Indraadip Dasgupta,Chanchal Chowdhury,150410,2,Masuma Rahman Nabila,1690351,1,Bijori Barkatullah,1726402,0,Amitabh Reza Chowdhury,1690355,2,Brindabon Das,1726404,0
51022,False,False,,10000,"['War', 'Drama', 'Comedy', 'Crime']",This film follows two Belgrade youths on their rise to gangster legends in a decaying society.,75151,Cobra Film Department,5,1998,150000,The Years Have Passed Only Wounds Have Remained,Radmila Jovančićević,Dragan Bjelogrlić,110968,2,Dušan Pekić,558030,0,Milan Marić,2211910,2,Branka Katić,15268,1,Miki Manojlović,48791,2
41780,False,False,,8000000,"['Crime', 'Comedy']","A beautiful black gangster's moll flees to Harlem with a trunkload of gold after a shootout, unaware that the rest of the gang, and a few other unsavoury characters, are on her trail. A pudgy momma's boy becomes the object of her affections and the unlikely hero of the tale.",927,Palace Pictures,5,1991,10400000,"In the next 24 hours they'll have to outrun the law, outsmart the mob and outshoot the competition.",John Nicolella,Forest Whitaker,2178,2,Gregory Hines,66804,2,Robin Givens,59153,1,Danny Glover,2047,2,Zakes Mokae,47458,2
30246,False,False,,500000,"['Crime', 'Drama', 'Thriller']","Forced to work under slave-like conditions in a ""prison for profit"" program, the inmates of a mostly-African-American female prison, Whitehead Correctional, try to take over the institution.",120334,Mandalay Sports Entertainment,8,2003,243347,Never underestimate the power of a woman... behind bars.,Neema Barnette,LisaRaye McCoy,105880,1,N'Bushe Wright,10824,1,Monica Calhoun,32646,1,Clifton Powell,58924,2,Yasiin Bey,4239,2
78353,False,False,,13000000,"['Crime', 'Comedy']","When an American booze smuggler gets murdered in Prohibition-era Mexico, his widow, a nightclub singer, joins forces with her lover and a desperate loner to become rum-runners to the U.S.",1297,Gruskoff/Venture Films,12,1975,24441725,,Stanley Donen,Gene Hackman,193,2,Liza Minnelli,66776,1,Burt Reynolds,16475,2,Geoffrey Lewis,18071,2,John Hillerman,12296,2
25719,False,False,,3000000,"['Crime', 'Comedy', 'Romance']",Two con artists hire an unwitting medical-school student (Kate Beckinsale) as a secretary for their latest scam.,1270,National Lottery,8,1997,302204,Fat cats are too easy. Go for the big fish.,Stefan Schwartz,Dan Futterman,5346,2,Stuart Townsend,56778,2,Kate Beckinsale,3967,1,Rowena Cooper,185426,1,Scott Charles,1380112,2
65452,False,True,380822,365000,"['Action', 'Thriller']","An ex-con, on parole and trying to straighten his life out, decides to resume his boxing career when one of his prison enemies escapes and kills his girlfriend.",97864,Bob-Bea Productions,4,1982,3000000,"He's too fast...too quick...and two fisted — He's ""Too Sweet"" and he's back for revenge!",Jamaa Fanaka,Leon Isaac Kennedy,543349,2,Glynn Turman,114674,2,Ernie Hudson,8874,2,Mr. T,16619,2,Peggy Blow ,543391,1
21294,False,False,,8338578,"['Action', 'Crime', 'Thriller']",A researcher for the CIA who convinces his superiors to send him to the eastern bloc in order to avenge the murder of his wife by enemy agents discovers a web of deception underneath his wife's death.,3946,Balkan Productions,12,1981,6892098,"In a world of professional assassins, there is no room for an amateur.",Charles Jarrott,John Savage,47879,2,Christopher Plummer,290,2,Marthe Keller,25282,1,Arthur Hill,65505,2,Nicholas Campbell,14902,2
13959,False,False,,1300000,"['Crime', 'Drama', 'Thriller']","A powerful entrepreneur wants to build an exclusive resort hotel in Villanova, but he discovers the location he has in mind is protected by local land-use regulations. He hires Maria, a beautiful and elegant prostitute, to seduce the mayor, leaving him open to blackmail if he won't give the entrepreneur what he wants. Maria has no trouble twisting Meireles around her finger, but police detectives Madeira and Neves get wind of the plan and set out to expose the plot...",2846,MGN Filmes,12,2007,1610085,,António-Pedro Vasconcelos,Joaquim de Almeida,22462,2,Soraia Chaves,230578,1,Ivo Canelas,147106,2,Nicolau Breyner,121447,2,José Raposo,128450,2
50116,False,False,,10000000,"['Comedy', 'Drama']","As youths in Azusa, Vinnie, Carter, and Rosie pull off a racing scam, substituting winners for plodders and winning big bucks on long odds. When an official uncovers the scam, they set him up for blackmail. Jump ahead twenty years, Carter and Rosie are married, successful racers in Kentucky about to sell their prize stallion, Simpatico. Vinnie is a drunk in Pomona. Vinnie decides to make a play for Rosie, lures Carter to California, steals his wallet and heads for Kentucky with the original blackmail material. Carter begs Vinnie's friend, a grocery clerk named Cecilia, to follow Vinnie and get the stuff back that he has in a box. Will she succeed?",8,Fine Line Features,9,1999,929606,,Matthew Warchus,Nick Nolte,1733,2,Jeff Bridges,1229,2,Sharon Stone,4430,1,Catherine Keener,2229,1,Albert Finney,3926,2
16155,False,False,,1000000,"['Comedy', 'Crime']","Two untalented singers are mistaken for a pair of major league safe crackers in Providence, Rhode Island. The two are pressed into service by the local hoodlums and quickly find themselves in conflict with their professional colleagues. Romantic interest is added by the daughter of the underworld leader who won't date the men she knows are gangsters.",1683,Andell Entertainment,8,1998,45724,Welcome to the world of disorganised crime.,Julian Petrillo,Sam Rockwell,6807,2,Steve Zahn,18324,2,Mark Ruffalo,103,2,Josh Pais,6181,2,Paul Giamatti,13242,2
351037,False,False,,2200000,['Drama'],"A brutal home-jacking goes hopelessly wrong. Dave, one of the two robbers, manages to run off, leaving his brother Kenneth behind. Four years later, Kenneth is released from prison and much has changed. Dave has his life back on track and is trying to help Kenneth however possible, but is witnessing how the highly strung Kenneth tries to win back his ex-girlfriend Sylvie.",72900,PRPL,10,2015,1366879,,Robin Pront,Jeroen Perceval,236901,2,Veerle Baetens,82423,1,Kevin Janssens,220990,2,Eric Godon,145299,2,Jan Bijvoet,1106964,2
250219,False,True,482693,2000000,['Comedy'],"A university researcher is fired because of the cuts to university. To earn a living he decides to produce drugs recruiting his former colleagues, who despite their skills are living at the margins of society.",52455,Ascent Film,2,2014,54606,,Matteo Rovere,Edoardo Leo,1047948,2,Valeria Solarino,67178,1,Valerio Aprea,229573,2,Paolo Calabresi,27399,2,Stefano Fresi,1024806,2
56666,False,False,,1000000,"['Drama', 'Romance']",In 1993 Fiza's brother disappears during the riots in Mumbai. In 1999 Fiza is tired of waiting and goes looking for him.,2320,UTV Motion Pictures,9,2000,623791,In Search of her brother,Santosh Sivan,Hrithik Roshan,78749,2,Karisma Kapoor,76233,1,Jaya Bachchan,35743,1,Neha,1013894,1,Bikram Saluja,1064196,2
48719,False,False,,13000000,"['Comedy', 'Romance']","Called up for jury duty, Richard Dice finds his first crush and only real, but unrequited love, on trial for murder. Richard desperately tries to prove Mollys innocence while untangling a complicated web of murder, blackmail and perjury, and still trying to win over the girl of his dreams.",484,DEG,5,1988,259019,A girl on her way to being convicted. A smitten juror who's really conflicted. A lawless affair that's totally restricted.,Peter Bogdanovich,Rob Lowe,2879,2,Colleen Camp,13023,1,Kenneth Mars,9601,2,Kim Myers,55958,1,Marshall Colt,199240,2
72479,False,False,,1108000,"['Thriller', 'Mystery', 'Crime', 'Drama']","Sent to a dude ranch in the west to recover her health, a New York actress falls in love with a ranch owner recently acquitted of the murder of his wife.",174,Warner Bros. Pictures,4,1951,1144000,Would You Have the Nerve to Do What She Did on Her Wedding Day?,King Vidor,Ruth Roman,12498,1,Richard Todd,20393,2,Mercedes McCambridge,18737,1,Zachary Scott,31551,2,Frank Conroy,14658,2
37131,False,False,,9000000,"['Thriller', 'Crime']","Regularly working alone undercover with a vice squad boss she dislikes as much as he dislikes her, Lottie Mason is living pretty much on the edge. An assignment helping out the Assistant D.A. may be the start of a serious relationship but then, tired and disillusioned after a job one night, she finds herself accepting a proposition in a bar that leads rapidly into a web of murder and deceit.",174,Warner Bros. Pictures,4,1990,2544504,Shes an undercover cop. Seduced by a fantasy. Trapped in a mystery. Led by a dangerous impulse. Its easy to lose control.,David R. Ellis,Theresa Russell,9207,1,Jeff Fahey,20495,2,George Dzundza,10477,2,Alan Rosenberg,3008,2,Nicholas Mele,87112,2
37822,False,False,,1900000,['Crime'],Four young friends decide to work together when one of them comes up with an innovative and lucrative business plan. But their lives begin to deteriorate when their personal issues surface.,1569,Yash Raj Films,5,2010,5100000,They did all the wrong things... The right way!,Ali Abbas Zafar,Shahid Kapoor,78245,2,Anushka Sharma,81928,1,Meiyang Chang,119827,2,Vir Das,119828,2,Anupam Kher,6217,2
39779,False,False,,1400000,"['Drama', 'Thriller']",A pair of lovers plot to kill the woman's rich husband.,1830,Ross Hunter Productions,7,1960,9200000,They touched...and an evil spark was struck!,Michael Gordon,Lana Turner,29623,1,Anthony Quinn,5401,2,Richard Basehart,5403,2,Sandra Dee,89808,1,John Saxon,11163,2
465024,False,False,,562000,['Drama'],"The story starts with the inauguration of the first-ever Mechanical batch in an engineering campus. The batch consists of boys only. Later in the second year of the department, a girl joins and becomes the only girl to be a part of their batch. As the story evolves, the girl grabs all their love and attention and becomes the QUEEN of the batch.",92130,Arabian Dreams Entertainment,1,2018,1334800,,Dijo Jose Antony,Saniya Iyyappan,1820609,1,Druvan,1956624,2,Eldho Mathew,1977389,0,Salim Kumar,111672,2,Nandhu,1391945,2
44895,False,False,,1200000,"['Crime', 'Comedy']",Mike and Lenny are two buddies who dream of getting out of the trailer park. Out of desperation they resort to burglary as a means of financing Mike's college education. Their dream is jeopardized one summer day when their ploy to shoplift Near Beer begins a crime spree and a series of mishaps during which they are threatened with jail.,36242,Kingsize Entertainment,12,2000,1404,Crime pays... just not enough,Craig Borden,Sean Young,586,1,Jason London,52474,2,Jaime Pressly,56824,1,Tony Denman,3908,2,Jacob Tierney,93396,2
