tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
11259,False,False,,60000000,"['Adventure', 'Drama', 'Romance', 'Western']","A young man leaves Ireland with his landlord's daughter after some trouble with her father, and they dream of owning land at the big giveaway in Oklahoma ca. 1893. When they get to the new land, they find jobs and begin saving money. The man becomes a local barehands boxer, and rides in glory until he is beaten, then his employers steal all the couple's money and they must fight off starvation in the winter, and try to keep their dream of owning land alive. Meanwhile, the woman's parents find out where she has gone and have come to America to find her and take her back.",23,Imagine Entertainment,5,1992,137783840,What they needed was a country big enough for their dreams.,Ron Howard,Tom Cruise,500,2,Nicole Kidman,2227,1,Thomas Gibson,13638,2,Robert Prosky,10360,2,Barbara Babcock,15746,1
172385,False,True,229932,103000000,"['Animation', 'Adventure', 'Comedy', 'Family']","It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",9383,Blue Sky Studios,3,2014,500200000,It's on in the Amazon.,Carlos Saldanha,Jesse Eisenberg,44735,2,Anne Hathaway,1813,1,Will.i.am,82092,2,Jamie Foxx,134,2,Leslie Mann,41087,1
18444,False,False,,5000000,"['Adventure', 'Family']","After being shipwrecked, the Robinson family is marooned on an island inhabited only by an impressive array of wildlife. In true pioneer spirit, they quickly make themselves at home but soon face a danger even greater than nature: dastardly pirates.",3166,Walt Disney Productions,12,1960,40356000,THE ADVENTURE OF ADVENTURES!,Ken Annakin,John Mills,11859,2,Dorothy McGuire,24815,1,James MacArthur,83128,2,Janet Munro,83129,1,Sessue Hayakawa,12249,2
12222,False,False,,85000000,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']","The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",9383,Blue Sky Studios,3,2008,298572799,Horton hears more than anyone believes.,Steve Martino,Steve Carell,4495,2,Carol Burnett,14837,1,Will Arnett,21200,2,Seth Rogen,19274,2,Dan Fogler,58873,2
9907,False,False,,51000000,"['Animation', 'Comedy', 'Family']","When the farmer's away, all the animals play, and sing, and dance. Eventually, though, someone has to step in and run things, a responsibility that ends up going to Otis, a carefree cow.",5682,O Entertainment,8,2006,116500000,What happens in the barn stays in the barn.,Kristine Familletti,Kevin James,32895,2,Courteney Cox,14405,1,Sam Elliott,16431,2,Danny Glover,2047,2,Wanda Sykes,27102,1
258230,False,False,,43000000,"['Drama', 'Fantasy']",A boy imagines a monster that helps him deal with his difficult life and see the world in a different way.,1246,River Road Entertainment,10,2016,47300000,Stories are wild creatures.,J. A. Bayona,Lewis MacDougall,1523921,2,Liam Neeson,3896,2,Sigourney Weaver,10205,1,Felicity Jones,72855,1,Toby Kebbell,20286,2
10935,False,False,,44000000,"['Drama', 'Western', 'Romance']","Harvard graduate James Averill is the sheriff of prosperous Jackson County, Wyo., when a battle erupts between the area's poverty-stricken immigrants and its wealthy cattle farmers. The politically connected ranch owners fight the immigrants with the help of Nathan Champion, a mercenary competing with Averill for the love of local madam Ella Watson. As the struggle escalates, Averill and Champion begin to question their decisions.",25631,Partisan Productions,11,1980,3484331,What one loves about life are the things that fade.,Brian W. Cook,Kris Kristofferson,10823,2,Christopher Walken,4690,2,John Hurt,5049,2,Sam Waterston,8975,2,Brad Dourif,1370,2
11780,False,False,,28000000,"['Adventure', 'History', 'Drama', 'Action', 'War']","In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",8989,Talisman Productions,4,1995,31600000,Honor made him a man. Courage made him a hero. History made him a legend.,Michael Caton-Jones,Liam Neeson,3896,2,Jessica Lange,4431,1,John Hurt,5049,2,Tim Roth,3129,2,Eric Stoltz,7036,2
173,False,False,,5000000,"['Adventure', 'Science Fiction', 'Family']","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",3166,Walt Disney Productions,12,1954,28200000,The mightiest motion picture of them all!,Richard Fleischer,Kirk Douglas,2090,2,James Mason,2091,2,Paul Lukas,2092,2,Peter Lorre,2094,2,Robert J. Wilke,2096,2
10715,False,False,,80000000,"['Animation', 'Comedy', 'Family']","Fed up with all the attention going to Bugs Bunny, Daffy Duck quits Hollywood, teams up with recently-fired stuntman Damien Drake Jr. and embarks on a round-the-world adventure, along with Bugs and The VP of Warner Bros. Their mission? Find Damien's father, and the missing blue diamond... and stay one step ahead of The Acme Corp., who wants the diamond for their own purposes.",2785,Warner Bros. Animation,11,2003,68500000,How do they solve a mystery when they don't have a clue?,Joe Dante,Brendan Fraser,18269,2,Jenna Elfman,40279,1,Steve Martin,67773,2,Joe Alaskey,86434,2,Jeff Bennett,34982,2
4978,False,True,8783,9000000,"['Comedy', 'Adventure', 'Drama', 'Family', 'Animation']","A young mouse named Fievel and his family decide to migrate to America, a ""land without cats,"" at the turn of the 20th century. But somehow, Fievel ends up in the New World alone and must fend off not only the felines he never thought he'd have to deal with again but also the loneliness of being away from home.",56,Amblin Entertainment,11,1986,84542002,"Meet Fievel. In his search to find his family, he discovered America.",Steven Spielberg,Phillip Glasser,40348,2,Erica Yohn,40349,1,Nehemiah Persoff,3160,2,Amy Green,40350,1,Christopher Plummer,290,2
8053,False,False,,15000000,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']","When brash Texas border officer Mike Norton wrongfully kills and buries the friend and ranch hand of Pete Perkins, the latter is reminded of a promise he made to bury his friend, Melquiades Estrada, in his Mexican home town. He kidnaps Norton and exhumes Estrada's corpse, and the odd caravan sets out on horseback for Mexico.",6896,EuropaCorp,11,2005,12036149,Nobody is beyond redemption.,Luc Besson,Tommy Lee Jones,2176,2,Barry Pepper,12834,2,Dwight Yoakam,20309,2,January Jones,31717,1,Melissa Leo,6832,1
9681,False,False,,20000000,"['Adventure', 'Comedy', 'Drama', 'Romance']","With a reputation for seducing members of the opposite sex, regardless of their marital status, a notorious womanizer discovers a beauty who seems impervious to his charms. However, as he continues to pursue the indifferent lady, he finds himself falling in love.",44517,Power,12,2005,37700000,He won every woman's heart. She won his.,Lasse Hallström,Heath Ledger,1810,2,Sienna Miller,23459,1,Jeremy Irons,16940,2,Oliver Platt,17485,2,Lena Olin,5313,1
7484,False,True,66761,85000000,"['Animation', 'Family', 'Adventure', 'Comedy']","Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",2251,Sony Pictures Animation,9,2006,197300000,All Fur One. One Fur All.,Anthony Stacchi,Martin Lawrence,78029,2,Ashton Kutcher,18976,2,Gary Sinise,33,2,Debra Messing,23959,1,Billy Connolly,9188,2
83770,False,False,,25000000,"['Adventure', 'Drama']","Dean and Sal are the portrait of the Beat Generation. Their search for ""It"" results in a fast paced, energetic roller coaster ride with highs and lows throughout the U.S.",8372,SPAD Films,5,2012,8784318,The best teacher is experience.,Francis Ford Coppola,Garrett Hedlund,9828,2,Sam Riley,32987,2,Kristen Stewart,37917,1,Amy Adams,9273,1,Tom Sturridge,90451,2
488,False,True,1205324,1000000,"['Romance', 'Adventure']","At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",60,United Artists,1,1952,10750000,The greatest adventure a man ever lived… with a woman!,Guy Hamilton,Humphrey Bogart,4110,2,Katharine Hepburn,6598,1,Robert Morley,6599,2,Peter Bull,6600,2,Theodore Bikel,6609,2
15489,False,False,,13000000,"['Comedy', 'Family', 'Adventure']","When an entire town in upstate New York is closed down by an unexpected snowfall, a ""snow day"" begins when a group of elementary school kids, led by Natalie Brandston, try to ensure that the schools stay closed by stopping a mechanical snowplow driver by trying to hijack his plow truck. Meanwhile, Natalie's big brother Hal is using this day to try to win the affections of Claire Bonner, the most popular girl in his high school, while Hal and Natalie's father Tom, a TV meteorologist, faces off against a rival meteorologist for weather coverage of the day's events.",95596,Snow Day Productions,2,2000,62464731,Roads closed. Schools shut. Rules were made to be frozen!,Chris Koch,Mark Webber,4451,2,Schuyler Fisk,70852,1,Zena Grey,62760,1,Chris Elliott,1534,2,Chevy Chase,54812,2
18736,False,False,,17000000,"['Family', 'Comedy']","Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.",89603,Teen Life Productions,5,2003,55534455,The only risk in taking an adventure is not taking it at all.,Jim Fall,Hilary Duff,5958,1,Adam Lamberg,143330,2,Yani Gellman,130936,2,Alex Borstein,24357,1,Brendan Kelly,166893,2
446894,False,False,,80000000,"['Family', 'Animation', 'Adventure', 'Fantasy']",A bright young yeti finds something he thought didn't exist—a human. News of this “smallfoot” throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.,25120,Warner Bros. Pictures Animation,9,2018,214115531,There's been a big myth-understanding,,Channing Tatum,38673,2,James Corden,55466,2,Zendaya,505710,1,Common,4238,2,LeBron James,107379,2
2179,False,False,,22000000,"['Comedy', 'Music']","In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers... a magical guitar pick housed in a rock-and-roll museum some 300 miles away.",12,New Line Cinema,11,2006,13405595,An epic quest. A magical guitar pick. A chance to put the D in Destiny.,Liam Lynch,Jack Black,70851,2,Kyle Gass,22297,2,JR Reed,938432,2,Ronnie James Dio,22304,2,Paul F. Tompkins,1219029,2
381719,False,True,595693,50000000,"['Animation', 'Adventure', 'Family']",Peter Rabbit's feud with Mr. McGregor escalates to greater heights than ever before as they rival for the affections of the warm-hearted animal lover who lives next door.,5,Columbia Pictures,2,2018,351266433,Who said the countryside was peaceful?,Will Gluck,James Corden,55466,2,Rose Byrne,9827,1,Domhnall Gleeson,93210,2,Margot Robbie,234352,1,Elizabeth Debicki,1133349,1
41513,False,True,134897,110000000,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']","When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",5,Columbia Pictures,7,2011,563749323,Smurf Happens.,Benita Allen,Hank Azaria,5587,2,Neil Patrick Harris,41686,2,Jayma Mays,34195,1,Jonathan Winters,13593,2,Katy Perry,111455,1
11704,False,True,141292,7000000,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Science Fiction']","A widowed field mouse must move her family -- including an ailing son -- to escape a farmer's plow. Aided by a crow and a pack of superintelligent, escaped lab rats, the brave mother struggles to transplant her home to firmer ground.",60,United Artists,6,1982,14665733,"Right before your eyes, and beyond your wildest dreams.",Don Bluth,Derek Jacobi,937,2,Elizabeth Hartman,70286,1,Arthur Malet,13392,2,Dom DeLuise,6844,2,Hermione Baddeley,5827,1
64685,False,False,,40000000,['Drama'],"A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.",174,Warner Bros. Pictures,12,2011,55200000,"This is not a story about September 11th, it's a story about every day after.",Stephen Daldry,Tom Hanks,31,2,Sandra Bullock,18277,1,Thomas Horn,929136,2,Viola Davis,19492,1,John Goodman,1230,2
579,False,True,2366,20000000,"['Horror', 'Thriller']",Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,33,Universal Pictures,6,1978,187884007,Just when you thought it was safe to go back in the water...,Jeannot Szwarc,Roy Scheider,6355,2,Lorraine Gary,8607,1,Murray Hamilton,8608,2,Joseph Mascolo,6769,2,Jeffrey Kramer,8609,2
11418,False,True,108693,17000000,"['Adventure', 'Comedy', 'Romance']","The Griswalds win a vacation to Europe on a game show, and so pack their bags for the continent. They do their best to catch the flavor of Europe, but they just don't know how to be be good tourists. Besides, they have trouble taking holidays in countries where they CAN speak the language.",174,Warner Bros. Pictures,7,1985,49400000,"For over two thousand years, Europe has survived many great disasters. Now for the real test. Chevy Chase & his family are coming from America!",Michael D. Moore,Chevy Chase,54812,2,Beverly D'Angelo,821,1,Dana Hill,69344,1,Jason Lively,69345,2,Eric Idle,10713,2
9952,False,False,,10000000,"['Adventure', 'Drama', 'War']",A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,56232,Top Gun Productions,9,2006,7177143,A true story of survival... declassified.,Werner Herzog,Christian Bale,3894,2,Steve Zahn,18324,2,Toby Huss,18271,2,François Chau,60851,2,Marshall Bell,3041,2
11497,False,True,140910,13800000,"['Drama', 'Animation', 'Family', 'Comedy', 'Fantasy']","When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven basically by default since all dogs go to heaven. However, since he wants to get back at his killer, he cons his way back to the living with the warning that doing that damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He also stumbles onto an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",500,Goldcrest,11,1989,27100027,But not all dogs stay there!,Don Bluth,Burt Reynolds,16475,2,Dom DeLuise,6844,2,Judith Barsi,16216,1,Melba Moore,69604,1,Daryl Gilley,1024536,2
26428,False,False,,70000000,"['Adventure', 'Drama', 'History']","A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",784,Himenóptero,5,2009,39457342,"Alexandria, Egypt. 391 A.D. The World Changed Forever.",Carmen Soriano,Rachel Weisz,3293,1,Max Minghella,2978,2,Oscar Isaac,25072,2,Ashraf Barhom,766,2,Michael Lonsdale,2369,2
35032,False,False,,3700000,"['Music', 'Romance', 'Comedy', 'Adventure']","A girl is engaged to the local richman, but meanwhile she has dreams about the legendary pirate Macoco. A traveling singer falls in love with her and to impress her he poses as the pirate.",21,Metro-Goldwyn-Mayer,6,1948,2956000,The great MGM musical romance,Vincente Minnelli,Judy Garland,9066,1,Gene Kelly,13294,2,Walter Slezak,37884,2,Gladys Cooper,3366,1,Reginald Owen,5832,2
2897,False,False,,6000000,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']","Based on the famous book by Jules Verne the movie follows Phileas Fogg on his journey around the world. Which has to be completed within 80 days, a very short period for those days.",1258,Michael Todd Company,10,1956,42000000,"It's a wonderful world, if you'll only take the time to go around it!",Michael Anderson,David Niven,14261,2,Cantinflas,29518,2,Finlay Currie,10027,2,Robert Morley,6599,2,Charles Boyer,29519,2
249660,False,True,409343,17000000,['Drama'],"After he refuses to disavow his faith, a devout Christian student must prove the existence of God or else his college philosophy professor will fail him.",6427,Pure Flix Entertainment,3,2014,29789000,What do you believe?,Harold Cronk,Kevin Sorbo,51965,2,Shane Harper,226371,2,David A.R. White,116431,2,Dean Cain,21721,2,Cassidy Gifford,1357480,1
950,False,True,8354,80000000,"['Animation', 'Family', 'Comedy', 'Adventure']","Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",11749,20th Century Fox Animation,3,2006,660998756,Kiss Your Nuts Goodbye,Carlos Saldanha,Ray Romano,15757,2,John Leguizamo,5723,2,Denis Leary,5724,2,Queen Latifah,15758,1,Seann William Scott,57599,2
9078,False,False,,3000000,"['Animation', 'Family', 'Fantasy']","Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",3166,Walt Disney Productions,12,1963,22200000,Tired of living in a Medieval mess... Merlin uses all his magic powers to change a scrawny little boy into a legendary hero!,Don Bluth,Sebastian Cabot,21877,2,Karl Swenson,12158,2,Junius Matthews,57313,2,Martha Wentworth,71780,1,Norman Alden,7139,2
533,False,False,,30000000,"['Adventure', 'Animation', 'Comedy', 'Family']","Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",297,Aardman,9,2005,192610372,Something wicked this way hops.,Nick Park,Peter Sallis,7317,2,Ralph Fiennes,5469,2,Helena Bonham Carter,1283,1,Peter Kay,7318,2,Nicholas Smith,7319,2
20416,False,False,,9000000,"['Mystery', 'Thriller', 'Adventure']",A pair of young vacationers are involved in a dangerous conflict with treasure hunters when they discover a way into a deadly wreck in Bermuda waters.,538,EMI Films,6,1977,100000000,Is anything worth the terror of the Deep?,Peter Yates,Robert Shaw,8606,2,Jacqueline Bisset,14061,1,Nick Nolte,1733,2,Louis Gossett Jr.,20959,2,Eli Wallach,3265,2
370567,False,True,493668,59000000,"['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure', 'Mystery']",Garden gnomes Gnomeo & Juliet recruit renown detective Sherlock Gnomes to investigate the mysterious disappearance of other garden ornaments.,28320,Rocket Pictures,3,2018,90497778,They're on a mission to bring every gnome home.,Kelly Asbury,Johnny Depp,85,2,Emily Blunt,5081,1,James McAvoy,5530,2,Chiwetel Ejiofor,5294,2,Mary J. Blige,84933,1
