tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
511987,False,False,,13500000,"['Thriller', 'Horror', 'Action']","When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",122323,Raimi Productions,7,2019,91500000,If the storm doesn't get you... they will,Sam Raimi,Kaya Scodelario,115150,1,Barry Pepper,12834,2,Morfydd Clark,1321628,1,Ross Anderson,1374534,2,Jose Palma,2486147,2
64690,False,False,,15000000,"['Drama', 'Thriller', 'Crime']","Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",7263,FilmDistrict,9,2011,78100000,There are no clean getaways.,Nicolas Winding Refn,Ryan Gosling,30614,2,Carey Mulligan,36662,1,Bryan Cranston,17419,2,Albert Brooks,13,2,Oscar Isaac,25072,2
49527,False,False,,42000000,"['Action', 'Thriller', 'Crime']","An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",491,Summit Entertainment,1,2012,46221189,You can only push an innocent man so far,Asger Leth,Sam Worthington,65731,2,Elizabeth Banks,9281,1,Jamie Bell,478,2,Anthony Mackie,53650,2,Edward Burns,12833,2
89,False,True,84,48000000,"['Adventure', 'Action']","In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",4,Paramount,5,1989,474171806,"The man with the hat is back. And this time, he's bringing his Dad.",George Lucas,Harrison Ford,3,2,Sean Connery,738,2,Denholm Elliott,656,2,Alison Doody,739,1,John Rhys-Davies,655,2
12279,False,True,86486,38000000,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']","Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",7405,Dimension Films,7,2003,197000000,3rd Mission. 3rd Dimension.,Robert Rodriguez,Daryl Sabara,57675,2,Ricardo Montalban,1793,2,Alexa PenaVega,57674,1,Sylvester Stallone,16483,2,Courtney Jines,84481,1
121,False,True,119,79000000,"['Adventure', 'Fantasy', 'Action']","Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",12,New Line Cinema,12,2002,926287400,A new power is rising.,Peter Jackson,Elijah Wood,109,2,Sean Astin,1328,2,Andy Serkis,1333,2,Viggo Mortensen,110,2,Ian McKellen,1327,2
384737,False,False,,10500000,"['Action', 'Crime', 'Thriller']","After a botched heist, Eddie  a murderous crime boss, hunts down the seductive thief Karen who failed him. In order to win back Eddie’s trust, Karen recruits her ex-lover and premier thief Jack to steal a cargo of rare precious gems. But when the job goes down, allegiances are betrayed and lines are crossed as Jack, Karen, and Eddie face off in a fateful showdown.",23735,Mann Made Films,7,2016,567064,Never steal from a thief,Scott Mann,Bruce Willis,62,2,Claire Forlani,4174,1,Mark-Paul Gosselaar,19184,2,John Brotherton,222906,2,Lydia Hull,1042684,1
76649,False,False,,100000000,"['Action', 'Adventure', 'History', 'Romance', 'Drama']","In 79 A.D., Milo, a slave turned gladiator, finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.",4253,Don Carmody Productions,2,2014,117831631,No warning. No escape.,Paul W. S. Anderson,Kit Harington,239019,2,Emily Browning,70456,1,Adewale Akinnuoye-Agbaje,31164,2,Kiefer Sutherland,2628,2,Carrie-Anne Moss,530,1
458156,False,True,404609,55000000,"['Action', 'Thriller', 'Crime']","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",3528,Thunder Road,5,2019,326709727,"If you want peace, prepare for war.",Chad Stahelski,Keanu Reeves,6384,2,Halle Berry,4587,1,Ian McShane,6972,2,Laurence Fishburne,2975,2,Mark Dacascos,18702,2
184346,False,False,,30000000,"['Thriller', 'Crime', 'Horror']","When a frightening wave of violence sweeps through New York City, troubled cop Sarchie fails to find a rational explanation for the bizarre crimes. However, his eyes are opened to a frightening alternate reality when renegade Jesuit priest Mendoza convinces him that demonic possession may be to blame for the gruesome murders. Together, they wage a valiant supernatural struggle to rid the city of an otherworldly evil.",34034,LStar Capital,7,2014,87937815,You haven't seen true evil.,Scott Derrickson,Eric Bana,8783,2,Olivia Munn,81364,1,Edgar Ramírez,25616,2,Joel McHale,74949,2,Sean Harris,16702,2
695721,False,True,131635,100000000,"['Drama', 'Science Fiction', 'Action']","64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",1632,Lionsgate,11,2023,337134868,Everyone hungers for something.,Francis Lawrence,Tom Blyth,1524100,2,Rachel Zegler,2217977,1,Peter Dinklage,22970,2,Jason Schwartzman,17881,2,Hunter Schafer,2340180,1
153518,False,True,531315,73000000,"['Animation', 'Adventure', 'Comedy', 'Family']","An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",5,Columbia Pictures,5,2016,349779543,Why so angry?,Sean Mullen,Jason Sudeikis,58224,2,Josh Gad,54415,2,Danny McBride,62862,2,Maya Rudolph,52792,1,Bill Hader,19278,2
363088,False,True,422834,140000000,"['Action', 'Adventure', 'Science Fiction']","Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",420,Marvel Studios,7,2018,622674139,Real heroes. Not actual size.,Peyton Reed,Paul Rudd,22226,2,Evangeline Lilly,19034,1,Michael Peña,454,2,Walton Goggins,27740,2,Bobby Cannavale,21127,2
461130,False,True,1196403,15000000,"['Science Fiction', 'Action', 'Crime']","In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",126355,Colony Pictures,12,2019,157209,Fear is the most dangerous power,Jeff Chan,Robbie Amell,1223726,2,Stephen Amell,76110,2,Kari Matchett,5937,1,Penny Eizenga,2482346,1,Lawrence Bayne,133921,2
94047,False,False,,25500000,"['Drama', 'Action', 'History', 'War']","During the invasion of Normandy the photograph of a slim Korean man in German uniform was found. It transpired that the man had served as a soldier in the Japanese, Russian and German armies. His incredible story inspired director Kang Je-Gyu to create this epic war drama.",7036,CJ Entertainment,12,2011,16653488,"They met as enemies, but fate brought them together.",Kang Je-kyu,Jang Dong-gun,16962,2,Joe Odagiri,63694,2,Fan Bingbing,64439,1,Kim In-kwon,115904,2,Lee Yeon-hee,126880,1
22,False,True,295,140000000,"['Adventure', 'Fantasy', 'Action']","Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",2,Walt Disney Pictures,7,2003,655011224,Prepare to be blown out of the water.,Gore Verbinski,Johnny Depp,85,2,Orlando Bloom,114,2,Keira Knightley,116,1,Geoffrey Rush,118,2,Jack Davenport,1709,2
4954,False,False,,45000000,"['Action', 'Thriller']","A daring prison break from an airliner at 30,000 feet leaves U.S. Marshal Pete Nessip mourning a brother and gunning for revenge. After being ordered to turn in his badge, he seeks out Jessie Crossman, a noted skydiver, and offers to sponsor her crew for the annual Independence Day parachuting show in Washington, D.C., if she trains him. Meanwhile, the mastermind behind the mid-air jailbreak is planning a daring computer theft on Independence Day.",4,Paramount,12,1994,28735315,Taking crime to new heights,John Badham,Wesley Snipes,10814,2,Gary Busey,2048,2,Yancy Butler,20759,1,Michael Jeter,2169,2,Corin Nemec,21563,2
9461,False,False,,10000000,['Action'],A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,3526,Concord Productions,8,1973,21485066,Their deadly mission: to crack the forbidden island of Han!,Robert Clouse,Bruce Lee,19429,2,John Saxon,11163,2,Jim Kelly,82832,2,Sek Kin,65971,2,Robert Wall,131170,2
207703,False,True,391860,81000000,"['Crime', 'Comedy', 'Action', 'Adventure']",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,25,20th Century Fox,12,2014,414351546,Manners maketh man.,Lucy Ward,Colin Firth,5472,2,Samuel L. Jackson,2231,2,Mark Strong,2983,2,Taron Egerton,1303037,2,Sophie Cookson,1282054,1
8204,False,False,,90000000,"['Family', 'Adventure', 'Fantasy', 'Drama']","Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",4,Paramount,2,2008,164200000,Their World Is Closer Than You Think,Mark Waters,Freddie Highmore,1281,2,Sarah Bolger,33397,1,David Strathairn,11064,2,Mary-Louise Parker,18248,1,Nick Nolte,1733,2
760926,False,False,,6500000,"['Action', 'Adventure', 'Thriller']","In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate.",125583,Deeper Water,1,2022,176048,Survive at any cost,John Duong,Zac Efron,29222,2,Anthony Hayes,75711,2,Susie Porter,51671,1,Andreas Sobik,79698,0,Akuol Ngot,3398903,1
383498,False,True,448150,110000000,"['Action', 'Comedy', 'Adventure']",Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,104228,Maximum Effort,5,2018,785896632,Prepare for the Second Coming.,James Mangold,Ryan Reynolds,10859,2,Josh Brolin,16851,2,Morena Baccarin,54882,1,Julian Dennison,1139349,2,Zazie Beetz,1545693,1
11244,False,False,,20000000,"['Fantasy', 'Action', 'Comedy', 'Science Fiction']","One night Jefferson Reed gets hit in the chest by a souped-up chunk of meteor. So he can fly, but he's scared of heights. He can master the information in any book ... for about thirty seconds. Now his friends and family want him to protect their community from the dreaded Golden Lords.",36654,Tinsel Townsend,8,1993,8000000,Get meteorized.  Take a stand.,,Robert Townsend,68750,2,Marla Gibbs,68751,1,Eddie Griffin,62842,2,Robert Guillaume,8294,2,James Earl Jones,15152,2
849,False,False,,27000000,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,553,Barclays Mercantile Industrial Finance,7,1983,16500000,A world light-years beyond your imagination.,Peter Yates,Ken Marshall,12811,2,Lysette Anthony,12812,1,Freddie Jones,12517,2,Francesca Annis,12513,1,Alun Armstrong,2629,2
98,False,True,1069584,103000000,"['Action', 'Drama', 'Adventure']","In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",33,Universal Pictures,5,2000,465361176,What we do in life echoes in eternity.,Ridley Scott,Russell Crowe,934,2,Joaquin Phoenix,73421,2,Connie Nielsen,935,1,Oliver Reed,936,2,Richard Harris,194,2
464052,False,True,468552,200000000,"['Action', 'Adventure', 'Fantasy']",A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,174,Warner Bros. Pictures,12,2020,169601036,A new era of wonder begins.,Patty Jenkins,Gal Gadot,90633,1,Chris Pine,62064,2,Kristen Wiig,41091,1,Pedro Pascal,1253360,2,Robin Wright,32,1
146216,False,True,163902,84000000,"['Action', 'Comedy', 'Crime', 'Thriller']",Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,435,di Bonaventura Pictures,7,2013,148100000,The best never rest.,Dean Parisot,Bruce Willis,62,2,John Malkovich,6949,2,Mary-Louise Parker,18248,1,Anthony Hopkins,4173,2,Helen Mirren,15735,1
755,False,True,10924,19000000,"['Horror', 'Action', 'Thriller', 'Crime']","After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",11705,Los Hooligans Productions,1,1996,25800000,One night is all that stands between them and freedom. But it's going to be a hell of a night.,Robert Rodriguez,George Clooney,1461,2,Quentin Tarantino,138,2,Harvey Keitel,1037,2,Juliette Lewis,3196,1,Ernest Liu,11158,2
8487,False,False,,170000000,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,174,Warner Bros. Pictures,6,1999,222104681,It's a whole new west.,Barry Sonnenfeld,Will Smith,2888,2,Kevin Kline,8945,2,Kenneth Branagh,11181,2,Salma Hayek Pinault,3136,1,M. Emmet Walsh,588,2
9333,False,False,,67000000,"['Crime', 'Action', 'Drama']","John Smith is a mysterious stranger who is drawn into a vicious war between two Prohibition-era gangs. In a dangerous game, he switches allegiances from one to another, offering his services to the highest bidder. As the death toll mounts, Smith takes the law into his own hands in a deadly race to stay alive.",12,New Line Cinema,9,1996,47267001,"In a town with no justice, there is only one law... Every man for himself.",Walter Hill,Bruce Willis,62,2,Bruce Dern,6905,2,William Sanderson,590,2,Christopher Walken,4690,2,David Patrick Kelly,1737,2
8856,False,True,8580,13000000,"['Adventure', 'Drama', 'Action', 'Romance', 'Family']","After discovering that his father is at death's door, Mr. Miyagi sets out to Japan, to see him with Daniel. Upon arriving, Miyagi must confront an old rival. Meanwhile, Daniel encounters a new love, and some new enemies.",5,Columbia Pictures,6,1986,115103979,"This time, the combat is real.",John G. Avildsen,Ralph Macchio,2877,2,Pat Morita,23915,2,Danny Kamekona,56123,2,Nobu McCarthy,29381,1,Yuji Okumoto,56120,2
667538,False,True,939352,195000000,"['Action', 'Adventure', 'Science Fiction']","When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",82819,Skydance Media,6,2023,439000000,Unite or fall.,Steven Spielberg,Anthony Ramos,1560244,2,Dominique Fishback,1676520,1,Peter Cullen,19540,2,Ron Perlman,2372,2,Peter Dinklage,22970,2
14460,False,False,,2000000,"['Science Fiction', 'Action', 'Adventure']",A young farmer assembles a band of diverse mercenaries to defend his peaceful planet from an evil tyrant.,1950,New World Pictures,9,1980,11000000,"A battle beyond time, beyond space.",James Cameron,Richard Thomas,19576,2,Robert Vaughn,14060,2,John Saxon,11163,2,George Peppard,1933,2,Darlanne Fluegel,4761,1
299536,False,True,86311,300000000,"['Adventure', 'Action', 'Science Fiction']","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",420,Marvel Studios,4,2018,2052415039,An entire universe. Once and for all.,Anthony Russo,Robert Downey Jr.,3223,2,Chris Hemsworth,74568,2,Mark Ruffalo,103,2,Chris Evans,16828,2,Scarlett Johansson,1245,1
19124,False,False,,20000000,"['Action', 'Thriller']","A blind Vietnam vet, trained as a swordfighter, comes to America and helps to rescue the son of a fellow soldier.",10201,Interscope Communications,8,1989,2700000,He's lucky he can't see what he's up against.,Phillip Noyce,Rutger Hauer,585,2,Terry O'Quinn,12646,2,Brandon Call,84112,2,Charles Cooper,2078,2,Noble Willingham,31005,2
670,False,False,,3000000,"['Drama', 'Thriller', 'Mystery', 'Action']","With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",399,Show East,11,2003,17500000,"Laugh, and the world laughs with you. Weep, and you weep alone.",Park Chan-wook,Choi Min-sik,64880,2,Yoo Ji-tae,10112,2,Kang Hye-jung,1299317,1,Kim Byeong-ok,77182,2,Ji Dae-han,77180,2
10589,False,False,,60000000,"['Action', 'Comedy', 'Crime', 'Drama']","An FBI agent is suspicious of two master thieves, quietly enjoying their retirement near what may - or may not - be the biggest score of their careers.",12,New Line Cinema,11,2004,61300000,Who will walk away?,Jonathan McGarry,Pierce Brosnan,517,2,Salma Hayek Pinault,3136,1,Woody Harrelson,57755,2,Don Cheadle,1896,2,Naomie Harris,2038,1
297761,False,True,531242,175000000,"['Action', 'Adventure', 'Fantasy']","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",174,Warner Bros. Pictures,8,2016,746846894,Worst. Heroes. Ever.,Zack Snyder,Will Smith,2888,2,Jared Leto,7499,2,Margot Robbie,234352,1,Joel Kinnaman,92404,2,Viola Davis,19492,1
12236,False,True,101688,18000000,"['Comedy', 'Action']","An illegal race that takes place over the United States and nothing will stop this bunch of racers except for the occasional cop or a damsel in distress. Jackie Chan's car is not in this one, but many new cars make up for that. Who will win? Who will crash? Who will not even finish? Sit down and buckle up for the ride of your life.",32508,Entcorp Communications,4,1989,3077361,A comedy that's over the limit and beyond the law!,Jim Drake,John Candy,7180,2,Donna Dixon,56933,1,Matt Frewer,40009,2,Joe Flaherty,59196,2,Tim Matheson,21561,2
273481,False,True,496796,30000000,"['Action', 'Crime', 'Thriller']",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,3528,Thunder Road,9,2015,84872444,The border is just another line to cross.,Denis Villeneuve,Emily Blunt,5081,1,Benicio del Toro,1121,2,Josh Brolin,16851,2,Victor Garber,8536,2,Jon Bernthal,19498,2
710,False,True,645,58000000,"['Adventure', 'Action', 'Thriller']","When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006, a former ally-turned-enemy, only James Bond can save the world from a dangerous space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon",7576,EON Productions,11,1995,352200000,No limits. No fears. No substitutes.,Martin Campbell,Pierce Brosnan,517,2,Sean Bean,48,2,Izabella Scorupco,10695,1,Famke Janssen,10696,1,Joe Don Baker,10671,2
2332,False,True,211721,10500000,"['Action', 'Comedy']",A cabdriver and a cop race to Paris to rescue a love interest and the Japanese minister of defense from kidnappers.,189,ARP Sélection,3,2000,64400000,France's answer to the Italian job,Luc Besson,Samy Naceri,20666,2,Frédéric Diefenthal,23943,2,Marion Cotillard,8293,1,Emma Wiklund,23944,1,Bernard Farcy,23984,2
530915,False,False,,100000000,"['War', 'Action', 'Drama']","At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",7,DreamWorks Pictures,12,2019,394638258,Time is the enemy,Sam Mendes,George MacKay,146750,2,Dean-Charles Chapman,1332971,2,Mark Strong,2983,2,Andrew Scott,125660,2,Richard Madden,512991,2
12244,False,False,,30000000,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']","When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",8601,Tim Burton Productions,8,2009,48428063,"When our world ended, their mission began.",Tim Burton,Elijah Wood,109,2,Jennifer Connelly,6161,1,Crispin Glover,1064,2,Christopher Plummer,290,2,Martin Landau,2641,2
76544,False,False,,25000000,"['Action', 'Drama']","In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",14714,China Film Group Corporation,7,2013,2054941,No Rules. No Mercy. Pure Fighting.,Chad Stahelski,Tiger Hu Chen,579330,2,Keanu Reeves,6384,2,Karen Mok Man-Wai,57831,1,Hai Yu,1210414,2,Ye Qing,1210413,1
59108,False,False,,75000000,"['Action', 'Comedy']","A luxury condo manager leads a staff of workers to seek payback on the Wall Street swindler who defrauded them. With only days until the billionaire gets away with the perfect crime, the unlikely crew of amateur thieves enlists the help of petty crook Slide to steal the $20 million they’re sure is hidden in the penthouse.",33,Universal Pictures,11,2011,152930623,It's not just a robbery. It's payback.,Roman Polanski,Ben Stiller,7399,2,Eddie Murphy,776,2,Casey Affleck,1893,2,Alan Alda,21278,2,Matthew Broderick,4756,2
11,False,True,10,11000000,"['Adventure', 'Action', 'Science Fiction']",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,1,Lucasfilm Ltd.,5,1977,775398007,"A long time ago in a galaxy far, far away...",George Lucas,Mark Hamill,2,2,Harrison Ford,3,2,Carrie Fisher,4,1,Peter Cushing,5,2,Alec Guinness,12248,2
