tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
12100,False,False,,115000000,"['War', 'Drama', 'Action', 'History']","Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.",2812,Lion Rock Productions,6,2002,77600000,Honor Was Their Code.,John Woo,Nicolas Cage,2963,2,Adam Beach,33527,2,Peter Stormare,53,2,Noah Emmerich,11315,2,Mark Ruffalo,103,2
427641,False,False,,120000000,"['Action', 'Adventure', 'Science Fiction']","Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",73118,Wrigley Pictures,4,2018,428028233,Big meets bigger,Janine Gosselin,Dwayne Johnson,18918,2,Naomie Harris,2038,1,Malin Åkerman,50463,1,Jeffrey Dean Morgan,47296,2,Jake Lacy,496470,2
320288,False,True,748,200000000,"['Science Fiction', 'Action', 'Adventure']","The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",28788,Genre Films,6,2019,252442974,A Phoenix will rise. The X-Men will fall.,Milena Popović,Sophie Turner,1001657,1,James McAvoy,5530,2,Nicholas Hoult,3292,2,Tye Sheridan,1034681,2,Michael Fassbender,17288,2
6,False,False,,21000000,"['Action', 'Crime', 'Thriller']","Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.",1644,Largo Entertainment,10,1993,12136938,Don't move. Don't whisper. Don't even breathe.,Stephen Hopkins,Emilio Estevez,2880,2,Cuba Gooding Jr.,9777,2,Denis Leary,5724,2,Stephen Dorff,10822,2,Jeremy Piven,12799,2
337401,False,False,,200000000,"['Adventure', 'Fantasy', 'Drama', 'Action']","When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",2,Walt Disney Pictures,9,2020,69965374,Loyal. Brave. True.,Niki Caro,Liu Yifei,122503,1,Donnie Yen,1341,2,Gong Li,643,1,Jet Li,1336,2,Jason Scott Lee,58319,2
14240,False,True,254636,1100000,"['Crime', 'Horror', 'Mystery']","Innocent people are brutally killed on the streets of New York by a uniformed police officer. A young cop, Jack Forrest, finds himself marked as the chief suspect after his wife is murdered.",16636,Shapiro-Glickenhaus Entertainment,5,1988,671382,You Have The Right To Remain Silent... Forever.,William Lustig,Tom Atkins,11784,2,Bruce Campbell,11357,2,Laurene Landon,76465,1,Richard Roundtree,6487,2,William Smith,98102,2
9738,False,True,9744,100000000,"['Action', 'Fantasy', 'Science Fiction']","During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",26149,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,6,2005,333535934,4 times the action. 4 times the adventure. 4 times the fantastic.,Chris Columbus,Ioan Gruffudd,65524,2,Jessica Alba,56731,1,Chris Evans,16828,2,Michael Chiklis,19654,2,Julian McMahon,20402,2
1705,False,True,1709,1700000,"['Action', 'Science Fiction']","The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.",22542,Apjac International,6,1973,8844595,The final chapter in the incredible Apes saga. The most suspenseful showdown ever filmed as two civilizations battle for the right to inherit what's left of the earth!,J. Lee Thompson,Roddy McDowall,7505,2,Natalie Trundy,18648,1,Austin Stoker,103707,2,Severn Darden,99829,2,Claude Akins,4307,2
926393,False,True,523855,70000000,"['Action', 'Thriller', 'Crime']","Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",5,Columbia Pictures,8,2023,190000000,Justice knows no borders,Antoine Fuqua,Denzel Washington,5292,2,Dakota Fanning,501,1,Eugenio Mastrandrea,1147420,2,David Denman,62562,2,Gaia Scodellaro,1636737,1
346808,False,False,,20000000,"['Action', 'Crime', 'Thriller']","When Alex, an infiltration expert with a secret past, accidentally reveals her identity during what should have been a routine heist, she quickly finds herself mixed up in a government conspiracy and entangled in a deadly game of cat-and-mouse with a master assassin and his team of killers.  Armed with her own set of lethal skills, Alex looks to exact revenge for her murdered friends while uncovering the truth.",20243,Thaba Media,10,2015,133332,The heist gone wrong is not her only problem,,Olga Kurylenko,18182,1,Morgan Freeman,192,2,James Purefoy,17648,2,Jenna Saras,1539936,1,Lee-Anne Summers,1209423,1
259695,False,False,,90000000,"['Crime', 'Drama', 'Thriller']","A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.",562,Appian Way,12,2016,22700000,Joe was once a good man.,,Ben Affleck,880,2,Elle Fanning,18050,1,Brendan Gleeson,2039,2,Chris Messina,61659,2,Sienna Miller,23459,1
1538,False,False,,65000000,"['Drama', 'Crime', 'Thriller']",Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,4,Paramount,8,2004,220239925,It started like any other night.,Michael Mann,Jamie Foxx,134,2,Tom Cruise,500,2,Jada Pinkett Smith,9575,1,Mark Ruffalo,103,2,Peter Berg,36602,2
567646,False,False,,8120000,"['Action', 'Comedy', 'Crime']","A drug squad attempts to take down a criminal organization and they must go undercover to do so, so they begin working at a chicken restaurant, that becomes famous for its delicious chicken. Due to the unexpected popularity, the detectives find themselves in a situation they never expected.",7036,CJ Entertainment,1,2019,124652206,"Part-time frying chicken, full-time undercover.",Lee Byeong-heon,Ryu Seung-ryong,227638,2,Lee Ha-nee,1364528,1,Jin Sun-kyu,1989290,2,Lee Dong-hwi,1418580,2,Gong Myeong,1333031,2
522162,False,False,,100000000,"['Action', 'Drama', 'War', 'History']","The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",110799,AGC Studios,11,2019,127400000,One battle turned the tide of war,Roland Emmerich,Ed Skrein,1047649,2,Patrick Wilson,17178,2,Woody Harrelson,57755,2,Luke Evans,114019,2,Mandy Moore,16855,1
455558,False,False,,5500000,"['Drama', 'Thriller']","Five random strangers find themselves trapped in an elevator in the World Trade Center's North Tower on 9/11. They work together, never giving up hope, to try to escape before the unthinkable happens.",22061,Vitamin A Films,9,2017,200000,Five strangers are trapped in an elevator in the World Trade Center on 9/11.,Martin Guigui,Charlie Sheen,6952,2,Whoopi Goldberg,2395,1,Luis Guzmán,40481,2,Gina Gershon,11150,1,Wood Harris,65829,2
2728,False,False,,15000000,"['Comedy', 'Action', 'Crime', 'Adventure', 'Thriller']","The story begins with a regular Joe who tries desperately to seek employment, but embarks on a violent rampage when he teams up with cult leader Uncle Dave. Their first act is to heist an amusement park, only to learn that the Taliban are planning the same heist as well. Chaos ensues, and now the Postal Dude must not only take on terrorists but also political figures.",1199,Running With Scissors,10,2007,146741,Some comedies go too far... others start there.,Uwe Boll,Zack Ward,12714,2,Dave Foley,21290,2,Chris Coppola,23791,2,Jackie Tohn,27589,1,J.K. Simmons,18999,2
13154,False,False,,8000000,"['Action', 'Comedy', 'Crime']","An American with a Japanese upbringing, Chris Kenner is a police officer assigned to the Little Tokyo section of Los Angeles. Kenner is partnered with Johnny Murata, a Japanese-American who isn't in touch with his roots. Despite their differences, both men excel at martial arts, and utilize their formidable skills when they go up against Yoshida, a vicious yakuza drug dealer with ties to Kenner's past.",4234,Original Pictures,8,1991,2275557,One's a warrior. One's a wise guy. They're two L.A. cops going after a gang of drug lords. Feet first.,Mark L. Lester,Dolph Lundgren,16644,2,Brandon Lee,57700,2,Cary-Hiroyuki Tagawa,11398,2,Tia Carrere,13445,1,Philip Tan,702,2
1103,False,True,115838,6000000,"['Science Fiction', 'Action']","In a world ravaged by crime, the entire island of Manhattan has been converted into a walled prison where brutal prisoners roam. After the US president crash-lands inside, war hero Snake Plissken has 24 hours to bring him back.",494,AVCO Embassy Pictures,5,1981,50244700,1997. New York City is a walled maximum security prison. Breaking out is impossible. Breaking in is insane.,David Cronenberg,Kurt Russell,6856,2,Lee Van Cleef,4078,2,Ernest Borgnine,7502,2,Donald Pleasence,9221,2,Isaac Hayes,6542,2
65796,False,False,,30000000,['Western'],Biopic about famous gunslinger Wild Bill Hickock. The early career of legendary lawman is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.,60,United Artists,12,1995,2193982,The Name Is Legendary. The Man Is Real.,Walter Hill,Jeff Bridges,1229,2,Ellen Barkin,6913,1,John Hurt,5049,2,Diane Lane,2882,1,Keith Carradine,30613,2
22821,False,True,87186,8000000,"['Action', 'Thriller', 'Crime']","Skillfully framed by an unknown enemy for the murder of a priest, wanted vigilante MacManus brothers Murphy and Connor must come out of hiding on a sheep farm in Ireland to fight for justice in Boston.",11341,Stage 6 Films,11,2009,10629321,The Saints Are Calling,,Sean Patrick Flanery,54789,2,Norman Reedus,4886,2,Billy Connolly,9188,2,Clifton Collins Jr.,5365,2,Julie Benz,35551,1
9569,False,False,,10000000,"['Action', 'Drama']","Mason Storm, a 'go it alone' cop, is gunned down at home. The intruders kill his wife, and think they've killed both Mason and his son too. Mason is secretly taken to a hospital where he spends several years in a coma. His son meanwhile is growing up thinking his father is dead. When Mason wakes up, everyone is in danger - himself, his son, his best friend, his nurse - but most of all those who arranged for his death",174,Warner Bros. Pictures,2,1990,47410000,He's L.A. Detective Mason Storm. Three hired assassins left him for dead. And he's waited seven years to even the score.,Bruce Malmuth,Steven Seagal,23880,2,Kelly LeBrock,46948,1,William Sadler,6573,2,Frederick Coffin,28416,2,Bonnie Burroughs,58039,1
81005,False,False,,195000000,"['Fantasy', 'Action', 'Adventure', 'Drama']","The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",12,New Line Cinema,2,2013,197700000,Prepare for a giant adventure,Bryan Singer,Nicholas Hoult,3292,2,Eleanor Tomlinson,73357,1,Ewan McGregor,3061,2,Stanley Tucci,2283,2,Ian McShane,6972,2
10803,False,False,,9000000,"['Action', 'Science Fiction']","In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures — but no one is allowed to live past 30. Citizens can try for a chance at being ""renewed"" in a civic ceremony on their 30th birthday. Escape is the only other option.",21,Metro-Goldwyn-Mayer,6,1976,25000000,Welcome to the 23rd century. The perfect world of total pleasure...there's just one catch.,Michael Anderson,Michael York,13919,2,Richard Jordan,12518,2,Jenny Agutter,14464,1,Roscoe Lee Browne,24368,2,Farrah Fawcett,28768,1
280795,False,False,,7000000,"['Crime', 'Action', 'Drama', 'Romance']",A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate.,13678,Vishal Bhardwaj Pictures,10,2014,11500000,AN ADAPTATION OF SHAKESPEARE’S HAMLET,Vishal Bhardwaj,Shahid Kapoor,78245,2,Tabu,55062,1,Kay Kay Menon,86020,2,Shraddha Kapoor,130991,1,Narendra Jha,1637846,0
438457,False,False,,8000000,['Western'],"Aging sidekick Lefty Brown has ridden with Eddie Johnson his entire life. But when a rustler kills Eddie, Lefty is forced from his partner’s shadow and must confront the ugly realities of frontier justice.",84955,Higher Content,12,2017,7856,He never wanted to be the hero,Kether Abeles,Bill Pullman,8984,2,Kathy Baker,1907,1,Jim Caviezel,8767,2,Tommy Flanagan,2478,2,Peter Fonda,8949,2
14919,False,True,421904,6000000,"['Action', 'Animation', 'Crime', 'Mystery', 'Drama']","When a powerful criminal, who is connected to Bruce Wayne's ex-girlfriend, blames the Dark Knight for killing a crime lord, Batman decides to fight against him.",3592,Warner Bros. Family Entertainment,12,1993,5617391,The Dark Knight fights to save Gotham city from its deadliest enemy.,Curt Geda,Kevin Conroy,34947,2,Dana Delany,65002,1,Hart Bochner,7678,2,Stacy Keach,825,2,Abe Vigoda,3093,2
147441,False,False,,140000000,"['Adventure', 'Drama', 'Action']","The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",25,20th Century Fox,12,2014,268031828,"Once brothers, now enemies.",Ridley Scott,Christian Bale,3894,2,Joel Edgerton,33192,2,Ben Kingsley,2282,2,John Turturro,1241,2,Aaron Paul,84497,2
32081,False,False,,8000000,"['Action', 'Comedy', 'Crime']","Charlie and his troublesome cousin Paulie decide to steal $150000 in order to back a ""sure thing"" race horse that Paulie has inside information on. The aftermath of the robbery gets them into serious trouble with the local Mafia boss and the corrupt New York City police department.",60,United Artists,6,1984,6836201,Charlie and Paulie. Two dreamers fighting to get lucky.,Stuart Rosenberg,Eric Roberts,21315,2,Mickey Rourke,2295,2,Daryl Hannah,589,1,Geraldine Page,41283,1,Kenneth McMillan,12521,2
443791,False,False,,50000000,"['Horror', 'Science Fiction', 'Action', 'Adventure']","After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",7076,Chernin Entertainment,1,2020,40882928,7 miles below the ocean surface something has awakened,William Eubank,Kristen Stewart,37917,1,Vincent Cassel,1925,2,Mamoudou Athie,1639848,2,T.J. Miller,51990,2,John Gallagher Jr.,17487,2
17501,False,True,44724,5000000,"['Action', 'Drama', 'Thriller']","DCP DeSilva sees a way to bring to justice the feared head of a criminal empire by recruiting a man named Vijay, who looks exactly like the crime boss. The ruse works too well, and soon Vijay finds his life in danger when DeSilva, the only one who knows his true identity, dies.",2934,Excel Entertainment,10,2006,15000000,The Chase Begins Again,Rohit Dhawan,Shah Rukh Khan,35742,2,Priyanka Chopra Jonas,77234,1,Arjun Rampal,52263,2,Boman Irani,35779,2,Om Puri,11851,2
1620,False,True,737031,24000000,"['Action', 'Thriller', 'Drama']","A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",867,Anka Film,11,2007,99965753,Most believe his very existence is a sin. But others know he is a necessary evil.,Xavier Gens,Timothy Olyphant,18082,2,Dougray Scott,15336,2,Olga Kurylenko,18182,1,Robert Knepper,17343,2,Ulrich Thomsen,4455,2
955,False,True,87359,125000000,"['Adventure', 'Action', 'Thriller']","With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",4,Paramount,5,2000,546400000,Expect the impossible again.,John Woo,Tom Cruise,500,2,Dougray Scott,15336,2,Thandiwe Newton,9030,1,Ving Rhames,10182,2,Richard Roxburgh,12206,2
13291,False,False,,22000000,"['Drama', 'Action', 'Thriller', 'Crime']","When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer Samir Horn.",10227,Mandeville Films,8,2008,23530831,The truth is complicated.,Daniela Saioni,Don Cheadle,1896,2,Guy Pearce,529,2,Neal McDonough,2203,2,Saïd Taghmaoui,5419,2,Jeff Daniels,8447,2
256961,False,True,328372,38000000,"['Action', 'Comedy', 'Family']","Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",5,Columbia Pictures,4,2015,107597242,Vegas has a new high roller.,Andy Fickman,Kevin James,32895,2,Raini Rodriguez,78436,1,Neal McDonough,2203,2,Daniella Alonso,59296,1,Eduardo Verástegui,72968,2
88751,False,True,605516,45000000,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']","On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",12,New Line Cinema,7,2008,101702060,Same Planet. Different World.,,Brendan Fraser,18269,2,Josh Hutcherson,27972,2,Anita Briem,70785,1,Seth Meyers,62856,2,Jean Michel Paré,70786,2
966,False,True,110021,2000000,"['Western', 'Action']",An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,20931,Alpha Productions,10,1960,4905000,They were seven…and they fought like seven hundred!,Akira Kurosawa,Yul Brynner,14528,2,Eli Wallach,3265,2,Steve McQueen,13565,2,Charles Bronson,4960,2,Robert Vaughn,14060,2
6723,False,False,,10000000,"['Action', 'Crime', 'Drama', 'Thriller']","Veteran cop Nick Pulovski is used to playing musical partners; many of the partners he's had in the past have died on the job, and often as a result of Nick's risky tactics. But the rookie who's been assigned to help Nick bust a carjacking ring is almost as hotheaded as he is … and when Nick gets kidnapped, his newbie partner is his only hope.",171,Malpaso Productions,12,1990,21600000,"Packing years of experience and a .45 automatic, L.A. detective Nick Pulovski figures he's got all the help he needs. He's also got all the help he doesn't need. His new partner is The Rookie.",Boaz Yakin,Clint Eastwood,190,2,Charlie Sheen,6952,2,Raúl Juliá,27888,2,Sônia Braga,27396,1,Tom Skerritt,4139,2
274854,False,False,,90000000,"['Fantasy', 'Action', 'Adventure']","The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",24097,NeoReel,10,2015,146936910,Live forever. Hunt forever.,Breck Eisner,Vin Diesel,12835,2,Rose Leslie,1223793,1,Elijah Wood,109,2,Ólafur Darri Ólafsson,110902,2,Rena Owen,7241,1
12253,False,False,,24000000,"['Action', 'Drama']","A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.",7,DreamWorks Pictures,1,2003,23510601,Survival of the fastest.,Gina Prince-Bythewood,Laurence Fishburne,2975,2,Derek Luke,15543,2,Orlando Jones,18270,2,Djimon Hounsou,938,2,Meagan Good,22122,1
343611,False,True,403374,60000000,"['Action', 'Thriller']","When Major Susan Turner is arrested for treason, ex-investigator Jack Reacher undertakes the challenging task to prove her innocence and ends up exposing a shocking conspiracy.",82819,Skydance Media,10,2016,162100000,Justice is Coming.,Edward Zwick,Tom Cruise,500,2,Cobie Smulders,71189,1,Danika Yarosh,1466613,1,Aldis Hodge,83860,2,Patrick Heusinger,1223163,2
119450,False,True,173710,170000000,"['Science Fiction', 'Action', 'Drama', 'Thriller']","A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",22213,TSG Entertainment,7,2014,710600000,One last chance for peace.,Matt Reeves,Andy Serkis,1333,2,Jason Clarke,76512,2,Gary Oldman,64,2,Keri Russell,41292,1,Toby Kebbell,20286,2
39514,False,True,163902,58000000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","After surviving an assault from a squad of hit men, retired CIA black ops agent Frank Moses reassembles his old team for an all-out war. Frank reunites with old Joe, crazy Marvin and wily Victoria to uncover a massive conspiracy that threatens their lives. Only their expert training will allow them to survive a near-impossible mission -- breaking into CIA headquarters.",435,di Bonaventura Pictures,10,2010,199000000,Still armed. Still dangerous. Still got it.,Robert Schwentke,Bruce Willis,62,2,John Malkovich,6949,2,Morgan Freeman,192,2,Helen Mirren,15735,1,Mary-Louise Parker,18248,1
148265,False,False,,5990000,"['Fantasy', 'Action', 'Comedy']","Nani is a flower decorator, madly in love with his neighbor Bindhu. He gets killed by the baddie, Sudeep, a powerful businessman. Nani comes back as a housefly to get his revenge.",79395,Vaaraahi Chalana Chitram,7,2012,19450000,THE FLY,S. S. Rajamouli,Sudeep,389604,2,Samantha Ruth Prabhu,225312,1,Nani,225387,2,Adithya Menon,148363,2,Thagubothu Ramesh,1289123,2
9290,False,True,9332,21150000,"['Adventure', 'Comedy']","After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent",11600,Bungalow Productions,4,2001,39438674,He heard there was wildlife in L.A. He didn't know how wild.,Simon Wincer,Paul Hogan,57147,2,Linda Kozlowski,57166,1,Jere Burns,57167,2,Jonathan Banks,783,2,Alec Wilson,76190,2
