tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
536554,False,True,1071588,12000000,"['Science Fiction', 'Horror']","A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",76907,Atomic Monster,12,2022,179960167,Friendship has evolved.,James Wan,Allison Williams,1255540,1,Violet McGraw,2131391,1,Ronny Chieng,1319469,2,Amie Donald,3444018,1,Jenna Davis,2043430,1
631842,False,False,,20000000,"['Thriller', 'Mystery', 'Horror']","While vacationing at a remote cabin, a young girl and her two fathers are taken hostage by four armed strangers who demand that the family make an unthinkable choice to avert the apocalypse. With limited access to the outside world, the family must decide what they believe before all is lost.",12236,Blinding Edge Pictures,2,2023,54700000,Save your family or save humanity. Make the choice.,M. Night Shyamalan,Ben Aldridge,969316,2,Jonathan Groff,221611,2,Kristen Cui,3645646,1,Dave Bautista,543530,2,Nikki Amuka-Bird,109319,1
593643,False,False,,35000000,"['Comedy', 'Thriller', 'Horror']","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",125055,Hyperobject Industries,11,2022,79628200,Painstakingly prepared. Brilliantly executed.,Adam McKay,Anya Taylor-Joy,1397778,1,Ralph Fiennes,5469,2,Nicholas Hoult,3292,2,Janet McTeer,47627,1,Paul Adelstein,17342,2
760104,False,True,950289,1000000,"['Horror', 'Thriller', 'Mystery']","In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",41077,A24,3,2022,14740889,Dying to show you a good time.,Eli Roth,Mia Goth,1137824,1,Martin Henderson,26291,2,Kid Cudi,484359,2,Jenna Ortega,974169,1,Brittany Snow,29221,1
934433,False,True,2602,35000000,"['Horror', 'Crime', 'Thriller']","Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",126588,Radio Silence,3,2023,169000000,New York. New rules.,Matt Bettinelli-Olpin,Melissa Barrera,1373659,1,Jenna Ortega,974169,1,Jasmin Savoy Brown,1508653,1,Mason Gooding,2174509,2,Jack Champion,1895760,2
980078,False,True,1079486,100000,"['Horror', 'Thriller']","Christopher Robin is headed off to college and he has abandoned his old friends, Pooh and Piglet, which then leads to the duo embracing their inner monsters.",155744,Jagged Edge Productions,1,2023,5228895,This ain't no bedtime story.,Hunter Clin,Craig David Dowsett,3564234,2,Chris Cordell,3254445,2,Amber Doig-Thorne,2449994,1,Nikolai Leon,3629486,2,Maria Taylor,3105028,1
994143,False,False,,11131,['Horror'],"Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished.",181859,ERO Picture Company,1,2023,2100000,In this house...,Dylan Pearce,Lucas Paul,3624459,2,Dali Rose Tetreault,3624460,1,Ross Paul,3624461,2,Jaime Hill,3624462,0,Kyle Edward Ball,3607164,2
949423,False,True,950289,1000000,"['Horror', 'Drama']","Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",41077,A24,9,2022,9747742,An X-traordinary origin story.,Sam Levinson,Mia Goth,1137824,1,Tandi Wright,33310,1,David Corenswet,1785590,2,Emma Jenkins-Purro,3556657,1,Matthew Sunderland,67119,2
882598,False,True,1100788,17000000,"['Horror', 'Mystery', 'Thriller']","After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",96540,Paramount Players,9,2022,216100000,"Once you see it, it’s too late.",Tony Phillippe,Sosie Bacon,1396124,1,Kyle Gallner,59219,2,Caitlin Stasey,145245,1,Jessie T. Usher,198847,2,Kal Penn,53493,2
762504,False,False,,68000000,"['Horror', 'Science Fiction', 'Mystery']","Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",88934,Monkeypaw Productions,7,2022,170823080,What’s a bad miracle?,Liz Tan,Daniel Kaluuya,206919,2,Keke Palmer,74688,1,Brandon Perea,1602972,2,Michael Wincott,7486,2,Steven Yeun,215055,2
913290,False,False,,4500000,"['Horror', 'Mystery', 'Thriller']","In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",18609,BoulderLight Pictures,9,2022,45400000,Some stay for a night. Some stay for a week. Some never leave.,Zach Cregger,Georgina Campbell,1335315,1,Bill Skarsgård,137905,2,Justin Long,15033,2,Matthew Patrick Davis,1446860,2,Richard Brake,3901,2
717728,False,True,94899,5000000,"['Horror', 'Thriller', 'Mystery']","Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",149897,Orwo Studios (US),9,2022,6175213,Evil's Back. For More.,Timo Vuorensola,Sydney Craven,1817397,1,Imran Adams,2738561,2,Jarreau Benjamin,3425159,2,Peter Brooke,1070855,2,Ocean Navarro,1972478,1
791177,False,False,,18000000,"['Drama', 'Horror', 'Romance']","Abandoned by her father, a young woman embarks on a thousand-mile odyssey through the backroads of America where she meets a disenfranchised drifter. But despite their best efforts, all roads lead back to their terrifying pasts and to a final stand that will determine whether their love can survive their otherness.",46344,Frenesy Film,11,2022,15100000,,Luca Guadagnino,Taylor Russell,1353827,1,Timothée Chalamet,1190668,2,Mark Rylance,40900,2,Anna Cobb,2895589,1,André Holland,459980,2
646385,False,True,2602,24000000,"['Horror', 'Mystery', 'Thriller']","Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",4,Paramount,1,2022,137700000,It's always someone you know.,Wes Craven,Melissa Barrera,1373659,1,Jenna Ortega,974169,1,Mason Gooding,2174509,2,Jasmin Savoy Brown,1508653,1,Jack Quaid,1030513,2
507089,False,True,1240438,20000000,"['Horror', 'Mystery']","Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",3172,Blumhouse Productions,10,2023,294803785,Can you survive five nights?,Tyler MacIntyre,Josh Hutcherson,27972,2,Piper Rubio,2283930,1,Elizabeth Lail,1368507,1,Matthew Lillard,26457,2,Mary Stuart Masterson,31140,1
631843,False,False,,18000000,"['Thriller', 'Mystery', 'Horror']",A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,33,Universal Pictures,7,2021,90146510,It's only a matter of time.,M. Night Shyamalan,Vicky Krieps,1080195,1,Gael García Bernal,258,2,Rufus Sewell,17328,2,Alex Wolff,934281,2,Thomasin McKenzie,1356758,1
532408,False,False,,41900000,"['Horror', 'Thriller', 'Mystery']","Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late.",2575,21 Laps Entertainment,5,2023,66978229,It's not real. It's not real. It's not real.,Shawn Levy,Sophie Thatcher,1981044,1,Vivien Lyra Blair,1813472,1,Chris Messina,61659,2,David Dastmalchian,83854,2,Marin Ireland,164094,1
756999,False,True,1197140,17000000,"['Horror', 'Thriller', 'Crime', 'Drama']","Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",33,Universal Pictures,6,2022,161400000,Never talk to strangers.,Scott Derrickson,Mason Thames,2803710,2,Ethan Hawke,569,2,Madeleine McGraw,1530558,1,Jeremy Davies,4654,2,E. Roger Mitchell,41020,2
530385,False,False,,9000000,"['Horror', 'Drama', 'Mystery']","Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.",39407,B-Reel Films,7,2019,48059189,Let the festivities begin.,Ari Aster,Florence Pugh,1373737,1,Jack Reynor,1007683,2,William Jackson Harper,1410478,2,Will Poulter,93491,2,Vilhelm Blomgren,2096149,2
493922,False,False,,10000000,"['Horror', 'Mystery', 'Thriller']","Following the death of Ellen Leigh, the matriarch of their family, her daughter Annie and the rest of the family start to uncover disturbing secrets about their heritage.  Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.",24277,PalmStar Media,6,2018,82500000,Every family tree hides a secret.,Ari Aster,Toni Collette,3051,1,Alex Wolff,934281,2,Gabriel Byrne,5168,2,Ann Dowd,43366,1,Milly Shapiro,1945702,1
744594,False,False,,100000000,"['Comedy', 'Drama']","Jack Gladney, professor of Hitler studies at The-College-on-the-Hill, husband to Babette, and father to four children/stepchildren, is torn asunder by a chemical spill from a rail car that releases an ""Airborne Toxic Event"" forcing Jack to confront his biggest fear - his own mortality.",437,Heyday Films,11,2022,71476,You can’t hear it if it's everywhere.,Noah Baumbach,Adam Driver,1023139,2,Greta Gerwig,45400,1,Don Cheadle,1896,2,Raffey Cassidy,1055230,1,Sam Nivola,3153829,2
381288,False,False,,9000000,"['Horror', 'Thriller']","Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",33,Universal Pictures,1,2017,278454358,Kevin has 23 distinct personalities. The 24th is about to be unleashed.,M. Night Shyamalan,James McAvoy,5530,2,Anya Taylor-Joy,1397778,1,Betty Buckley,52462,1,Haley Lu Richardson,1286328,1,Jessica Sula,1221085,1
419430,False,False,,4500000,"['Mystery', 'Thriller', 'Horror']","Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",88934,Monkeypaw Productions,2,2017,255407969,"Just because you're invited, doesn't mean you're welcome.",Rhona Rubio,Daniel Kaluuya,206919,2,Allison Williams,1255540,1,Bradley Whitford,11367,2,Catherine Keener,2229,1,Caleb Landry Jones,572541,2
520023,False,False,,3000000,"['Comedy', 'Horror', 'Mystery']","In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.",41077,A24,8,2022,13900000,This is not a safe space.,Chloe Okuno,Maria Bakalova,2408703,1,Amandla Stenberg,561869,3,Myha’la Herrold,2673750,1,Rachel Sennott,1976054,1,Chase Sui Wonders,2420169,1
663712,False,True,727761,250000,"['Horror', 'Thriller']","After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",84591,Dark Age Cinema,10,2022,15100000,Who's laughing now?,Damien Leone,Lauren LaVera,1882502,1,David Howard Thornton,1880016,2,Elliott Fullam,2787720,2,Sarah Voigt,3383606,1,Kailey Hyman,3790695,1
348,False,True,8091,11000000,"['Horror', 'Science Fiction']","During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",25,20th Century Fox,5,1979,104931801,"In space, no one can hear you scream.",Ridley Scott,Sigourney Weaver,10205,1,Tom Skerritt,4139,2,Ian Holm,65,2,Yaphet Kotto,5050,2,John Hurt,5049,2
4232,False,True,2602,14000000,"['Crime', 'Horror', 'Mystery']","After a series of mysterious deaths befalls their small town, an offbeat group of friends led by Sidney Prescott become the target of a masked killer.",7405,Dimension Films,12,1996,173100000,Someone's Taken Their Love Of Scary Movies One Step Too Far!,Wes Craven,David Arquette,15234,2,Neve Campbell,9206,1,Courteney Cox,14405,1,Matthew Lillard,26457,2,Rose McGowan,16850,1
298312,False,False,,5000000,"['Horror', 'Mystery', 'Thriller']","A brother and sister are sent to their grandparents' remote Pennsylvania farm for a week, where they discover that the elderly couple is involved in something deeply disturbing.",3172,Blumhouse Productions,9,2015,98450062,No one loves you like your grandparents.,M. Night Shyamalan,Olivia DeJonge,1385063,1,Ed Oxenbould,1198286,2,Deanna Dunagan,204271,1,Peter McRobbie,19489,2,Kathryn Hahn,17696,1
576845,False,False,,43000000,"['Mystery', 'Thriller', 'Horror']","A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.",10146,Focus Features,10,2021,22957625,"When the past lets you in, the truth will come out.",Edgar Wright,Thomasin McKenzie,1356758,1,Anya Taylor-Joy,1397778,1,Matt Smith,136532,2,Rita Tushingham,47754,1,Michael Ajao,1672687,2
22970,False,False,,30000000,"['Horror', 'Mystery', 'Thriller', 'Comedy']","Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",1632,Lionsgate,4,2012,71000000,You think you know the story.,Richard Cowan,Kristen Connolly,210824,1,Fran Kranz,51533,2,Chris Hemsworth,74568,2,Jesse Williams,210695,2,Anna Hutchison,486603,1
294963,False,False,,1800000,"['Western', 'Horror', 'Drama']","During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. The doctor's assistant, wife of the local foreman, tends to him in prison. That night, the town is attacked and they both disappear—only the arrow of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and the foreman's wife.",11049,Caliber Media Company,10,2015,475846,May the Lord have mercy and grant you a swift death,Barbara Abelar,Kurt Russell,6856,2,Patrick Wilson,17178,2,Richard Jenkins,28633,2,Matthew Fox,28657,2,Lili Simmons,1039525,1
830788,False,False,,10000000,"['Horror', 'Thriller', 'Drama']","After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",3287,Screen Gems,8,2022,33628000,You are cordially invited to a nightmare generations in the making.,Jessica M. Thompson,Nathalie Emmanuel,1251069,1,Thomas Doherty,1729496,2,Sean Pertwee,28848,2,Hugh Skinner,1206337,2,Carol Ann Crawford,1650581,1
694,False,True,530064,19000000,"['Horror', 'Thriller']","Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",174,Warner Bros. Pictures,5,1980,44781695,A masterpiece of modern horror.,Stanley Kubrick,Jack Nicholson,514,2,Shelley Duvall,10409,1,Danny Lloyd,10410,2,Scatman Crothers,7077,2,Barry Nelson,10411,2
713704,False,False,,15000000,"['Horror', 'Thriller']","A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",12,New Line Cinema,4,2023,146700000,Mommy loves you to death.,Sam Raimi,Lily Sullivan,1186659,1,Alyssa Sutherland,220620,1,Morgan Davies,144080,2,Gabrielle Echols,3128781,1,Nell Fisher,3128782,1
447332,False,True,521226,17000000,"['Horror', 'Drama', 'Science Fiction']",A family is forced to live in silence while hiding from creatures that hunt by sound.,4,Paramount,4,2018,341000000,"If they hear you, they hunt you.",John R. Saunders,John Krasinski,17697,2,Emily Blunt,5081,1,Millicent Simmonds,1815539,1,Noah Jupe,1590759,2,Cade Woodward,1924769,2
346364,False,True,477962,40000000,['Horror'],"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",12,New Line Cinema,9,2017,701800000,You’ll float too.,Cary Joji Fukunaga,Jaeden Martell,1274508,2,Sophia Lillis,1481238,1,Jack Dylan Grazer,1774679,2,Finn Wolfhard,1442069,2,Jeremy Ray Taylor,1559689,2
246403,False,True,1266511,3000000,"['Comedy', 'Horror']","When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",9081,Phase 4 Films,9,2014,1882074,Let me tell you a story...,Kevin Smith,Justin Long,15033,2,Michael Parks,2536,2,Génesis Rodríguez,589162,1,Haley Joel Osment,9640,2,Ralph Garman,60286,2
819876,False,False,,27000000,"['Drama', 'Science Fiction', 'Horror']","With his partner Caprice, celebrity performance artist Saul Tenser publicly showcases the metamorphosis of his organs in avant-garde performances. Timlin, an investigator from the National Organ Registry, obsessively tracks their movements, which is when a mysterious group is revealed... Their mission -- to use Saul's notoriety to shed light on the next phase of human evolution.",805,Serendipity Point Films,5,2022,4400000,Surgery is the new sex.,David Cronenberg,Viggo Mortensen,110,2,Léa Seydoux,121529,1,Scott Speedman,100,2,Kristen Stewart,37917,1,Welket Bungué,1285153,2
399057,False,False,,3000000,"['Drama', 'Thriller', 'Mystery']","Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",3353,Element Pictures,10,2017,10700000,,Yorgos Lanthimos,Colin Farrell,72466,2,Nicole Kidman,2227,1,Barry Keoghan,1290466,2,Raffey Cassidy,1055230,1,Sunny Suljic,1444880,2
450465,False,False,,20000000,"['Thriller', 'Drama', 'Science Fiction']","In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",33,Universal Pictures,1,2019,247000000,You Cannot Contain What You Are,M. Night Shyamalan,James McAvoy,5530,2,Bruce Willis,62,2,Samuel L. Jackson,2231,2,Anya Taylor-Joy,1397778,1,Sarah Paulson,34490,1
571384,False,False,,9000000,"['Horror', 'Mystery', 'Thriller']","A lonely young boy feels different from everyone else. Desperate for a friend, he seeks solace and refuge in his ever-present cell phone and tablet. When a mysterious creature uses the boy’s devices against him to break into our world, his parents must fight to save their son from the monster beyond the screen.",10146,Focus Features,10,2020,8119285,He's good at taking friends.,Jacob Chase,Gillian Jacobs,94098,1,John Gallagher Jr.,17487,2,Azhy Robertson,1939366,2,Winslow Fegley,2115854,2,Jayden Marine,2195961,2
833339,False,False,,3200000,"['Drama', 'Horror', 'Thriller']",A Danish family visits a Dutch family they met on a holiday. What was supposed to be an idyllic weekend slowly starts unraveling as the Danes try to stay polite in the face of unpleasantness.,64293,Profile Pictures,3,2022,631249,,Christian Tafdrup,Morten Burian,2361843,2,Sidsel Siem Koch,1518801,1,Fedja van Huêt,45754,2,Karina Smulders,87674,1,Liva Forsberg,3103148,1
458723,False,False,,20000000,"['Horror', 'Thriller']","Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",88934,Monkeypaw Productions,3,2019,256067149,Watch yourself,Ram Paul Silbey,Lupita Nyong'o,1267329,1,Winston Duke,1447932,2,Shahadi Wright Joseph,1915962,1,Evan Alex,2201802,2,Tim Heidecker,132856,2
807356,False,False,,5000000,"['Drama', 'Horror', 'Mystery', 'Thriller']","As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",6736,Imagenation Abu Dhabi FZ,6,2022,2543216,Evil wants to be seen.,Bianca Rotaru,Maika Monroe,1094091,1,Karl Glusman,1327613,2,Burn Gorman,39659,2,Mãdãlina Anea,2259660,1,Daniel Nuta,3395098,0
97370,False,False,,13300000,"['Thriller', 'Science Fiction', 'Drama']",A seductive stranger prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell.,698,Scottish Screen,3,2014,5735963,,Jonathan Glazer,Scarlett Johansson,1245,1,Jeremy McWilliams,1047644,2,Lynsey Taylor Mackay,1711557,1,Dougie McConnell,1711559,0,Kevin McAlinden,1711561,2
3597,False,True,3601,17000000,"['Horror', 'Thriller', 'Mystery']","After an accident on a winding road, four teens make the fatal mistake of dumping their victim's body into the sea. Exactly one year later, the deadly secret resurfaces as they're stalked by a hook-handed figure.",1464,Summer Knowledge LLC,10,1997,125586134,"If you're going to bury the truth, make sure it stays buried.",Jim Gillespie,Jennifer Love Hewitt,33259,1,Sarah Michelle Gellar,11863,1,Freddie Prinze Jr.,33260,2,Ryan Phillippe,11864,2,Bridgette Wilson-Sampras,20751,1
170,False,True,1565,8000000,"['Horror', 'Thriller', 'Science Fiction']","Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",284,DNA Films,10,2002,85700000,His fear began when he woke up alone. His terror began when he realised he wasn't.,Danny Boyle,Cillian Murphy,2037,2,Naomie Harris,2038,1,Brendan Gleeson,2039,2,Megan Burns,2058,1,Christopher Eccleston,2040,2
138843,False,True,313086,13000000,"['Horror', 'Thriller']","Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",31375,Evergreen Media Group,7,2013,320400000,Based on the true case files of the Warrens,James Wan,Patrick Wilson,17178,2,Vera Farmiga,21657,1,Lili Taylor,3127,1,Ron Livingston,17402,2,Mackenzie Foy,851784,1
1547,False,True,109076,8500000,"['Horror', 'Comedy', 'Thriller']","When an unsuspecting town newcomer is drawn to local blood fiends, the Frog brothers and other unlikely heroes gear up to rescue him.",174,Warner Bros. Pictures,7,1987,32222567,Sleep all day. Party all night. Never grow old. Never die. It's fun to be a vampire.,Joel Schumacher,Jason Patric,12261,2,Corey Haim,17444,2,Dianne Wiest,1902,1,Barnard Hughes,2549,2,Edward Herrmann,52995,2
19994,False,False,,16000000,"['Horror', 'Comedy']","Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.",2890,Fox Atomic,9,2009,31556061,She's evil... and not just high school evil.,Jason Reitman,Megan Fox,19537,1,Amanda Seyfried,71070,1,Johnny Simmons,27104,2,Adam Brody,11702,2,J.K. Simmons,18999,2
41446,False,True,2602,40000000,"['Horror', 'Mystery']","Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour, which brings about the return of Ghostface, putting her friends, family, and the whole town in danger.",7405,Dimension Films,4,2011,97200000,New decade. New rules.,Wes Craven,David Arquette,15234,2,Neve Campbell,9206,1,Courteney Cox,14405,1,Emma Roberts,34847,1,Hayden Panettiere,17265,1
520763,False,True,521226,61000000,"['Science Fiction', 'Thriller', 'Horror']","Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",4,Paramount,5,2021,297400000,Silence is not enough.,David H. Venghaus Jr.,Emily Blunt,5081,1,John Krasinski,17697,2,Millicent Simmonds,1815539,1,Noah Jupe,1590759,2,Cillian Murphy,2037,2
