tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
33765,False,False,,213084,"['Drama', 'Romance']","As Vic Brown vacillates between infatuation and disinterest for his co-worker Ingrid Rothwell, she  finds out that she is pregnant and Vic has to reconcile how he thought his life would go with what life actually has in store for him.",11707,Vic Films Productions,4,1962,581138,A kind of loving that knew no wrong until it was too late!,John Schlesinger,Alan Bates,27554,2,June Ritchie,111323,1,Thora Hird,83910,1,Bert Palmer,111324,0,Pat Keen,111327,1
45708,False,False,,1100000,"['Comedy', 'Romance']","When ladies' man David Mitchell (Paul Campbell) gives his lonely grandfather, Joe (Andy Griffith), some pointers on dating, Joe becomes a big hit with the women in his retirement community. But David strikes out with his own tricks when he tries to woo a girl named Julie (Marla Sokoloff). Now it's up to Joe to teach his grandson how to win at love without playing games. Doris Roberts and Liz Sheridan co-star in this award-winning comedy.",206534,Story Films,2,2009,659483,"If you want to win at love, you have to play the game.",,Paul Campbell,62909,2,Andy Griffith,65562,2,Doris Roberts,45863,1,Liz Sheridan,1211997,1,Marla Sokoloff,80109,1
12257,False,False,,15000000,"['Comedy', 'Drama', 'Romance']","Dorian and Angus chase down their womanizing stepfather with a helicopter, frightening him to death. In his effort to cover their tracks, Dorian begins investigating his stepfather's mistress, Sally. She works at a fast-food drive-through, she's pregnant and Dorian quickly falls in love with her. Unfortunately, his scheming mother wants Sally dead. And Sally isn't sure she wants Dorian to be her child's father and also his brother.",11407,Baltimore Pictures,11,1998,10443316,A long shot romance in a short order world.,Barry Levinson,Drew Barrymore,69597,1,Catherine O'Hara,11514,1,Luke Wilson,36422,2,Jake Busey,28410,2,Shelley Duvall,10409,1
37567,False,False,,1000000,"['Drama', 'Romance']","For Michael Shiver, life as an easy-going cab driver in New York suddenly changes when he picks up supermodel Sarah Easton and falls head over heels in love. But Sarah has more than just passion on her mind; she also has a husband and a glamorous lifestyle that she can't seem to leave behind. Torn between her feelings for Michael and the security of her marriage, Sarah is forced to make a realistic decision about the sacrifices that must be made to be truly and totally in love.",32218,Terence Michael Productions,6,1997,51266,"He's a cab driver, she's a supermodel.  What the hell?",,Eric Schaeffer,68185,2,Amanda de Cadenet,3123,1,Rudolf Martin,25848,2,Francie Swift,118043,1,Jose Yenque,118045,2
43881,False,False,,1300000,"['Drama', 'Romance', 'Music']",A beautiful singer and a battling priest try to reform a Barbary Coast saloon owner in the days before the great earthquake and subsequent fires in 1906.,21,Metro-Goldwyn-Mayer,6,1936,5273000,She Fell In Love . . . with the toughest guy on the toughest street in the world!,D.W. Griffith,Clark Gable,11492,2,Jeanette MacDonald,98462,1,Spencer Tracy,12147,2,Jack Holt,93910,2,Jessie Ralph,13965,1
58051,False,True,142015,3800000,"['Comedy', 'Romance']","Believing himself to be a jinx and bringing bad luck upon himself and others, a man attempts to find true love, but ends up in very complicated relationships.",60536,Nadiadwala Grandson Entertainment,4,2010,16000000,"He found the girl of his dreams, he fell in love and he got married... to all three.",Sajid Khan,Akshay Kumar,35070,2,Arjun Rampal,52263,2,Ritesh Deshmukh,84957,2,Deepika Padukone,53975,1,Lara Dutta,55063,1
59296,False,False,,13000000,"['Comedy', 'Romance']",A happy newlywed marriage counselor's views on wedded bliss get thrown for a loop when she finds out her parents are getting divorced.,52284,Chydzik Media Group,6,2011,51917,Here comes the ride.,Steve Gehrke,Mandy Moore,16855,1,Kellan Lutz,34502,2,James Brolin,9274,2,Jane Seymour,10223,1,Jessica Szohr,130782,1
236737,False,True,388180,3000000,"['Comedy', 'Romance']","Rafael, a Seville citizen who has never left the Spanish region of Andalucia, decides to leave his homeland to follow Amaia, a Basque girl unlike other women he has known.",4601,LAZONA,3,2014,78768613,,Emilio Martínez Lázaro,Clara Lago,224731,1,Dani Rovira,1271600,2,Karra Elejalde,24977,2,Carmen Machi,102222,1,Alberto López,35722,2
27449,False,False,,187000,['Drama'],"A young woman uses her body and her sexuality to help her climb the social ladder, but soon begins to wonder if her new status will ever bring her happiness.",174,Warner Bros. Pictures,7,1933,451000,She climbed the ladder of success - wrong by wrong!,Alfred E. Green,Barbara Stanwyck,14974,1,George Brent,20364,2,Donald Cook,97775,2,Alphonse Ethier,97776,2,Henry Kolker,80236,2
27017,False,False,,802000,"['Music', 'Romance', 'War']","Two vaudeville performers fall in love, but find their relationship tested by the arrival of WWI.",21,Metro-Goldwyn-Mayer,10,1942,4371000,She's a Yankee Doodle Girlie!,Busby Berkeley,Judy Garland,9066,1,Gene Kelly,13294,2,George Murphy,103366,2,Mártha Eggerth,510338,1,Ben Blue,104034,2
471892,False,True,675455,3425875,"['Romance', 'Comedy']",A couple fall in love but then the groom discovers that he suffers from erectile dysfunction.,93991,Colour Yellow Productions,8,2017,8838757,Stand Up For Love,R. S. Prasanna,Ayushmann Khurrana,1033157,2,Bhumi Pednekar,1434137,1,Seema Pahwa,1276863,1,Brijendra Kala,230440,2,Neeraj Sood,1045898,2
23601,False,False,,3000000,"['Drama', 'Romance']","Married couple Jack and Terry Linden are experiencing a difficult period in their relationship. When Jack decides to step outside the marriage, he becomes involved with Edith, who happens to be the wife of his best friend and colleague, Hank Evans. Learning of their partners' infidelity, Terry and Hank engage in their own extramarital affair together. Now, both marriages and friendships are on the brink of collapse.",1450,Front Street Productions,8,2004,2037545,Why do we want what we can't have?,Robert Lee,Mark Ruffalo,103,2,Laura Dern,4784,1,Peter Krause,23119,2,Naomi Watts,3489,1,Sam Charles,122037,2
16283,False,False,,12500000,"['Drama', 'Music', 'Romance']","Two souls arrive in a small town, one on vacation, the other to meet a lover. They spend the most magical dream-like days of their lives in that town... with each other.",5,Columbia Pictures,11,2007,34750000,When he first fell in love...,Sanjay Leela Bhansali,Ranbir Kapoor,85034,2,Sonam Kapoor Ahuja,85040,1,Salman Khan,42802,2,Rani Mukerji,35776,1,Zohra Sehgal,35783,1
244783,False,False,,6000000,['Drama'],"Estranged from her family, Franny returns home when an accident leaves her brother comatose. Retracing his life as an aspiring musician, she tracks down his favorite musician, James Forester. Against the backdrop of Brooklyn’s music scene, Franny and James develop an unexpected relationship and face the realities of their lives.",9015,Worldview Entertainment,1,2014,32251,A moment can change everything.,Jonathan Demme,Anne Hathaway,1813,1,Johnny Flynn,137108,2,Mary Steenburgen,2453,1,Ben Rosenfield,1088672,2,Lola Kirke,1345418,1
38295,False,False,,18000000,"['Drama', 'Romance', 'Thriller']","After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration.",14,Miramax,8,1997,7300000,The story of one outrageous woman. Caught between two men. Both of them certain of one thing...,John Cassavetes,Sean Penn,2228,2,Robin Wright,32,1,John Travolta,8891,2,Harry Dean Stanton,5048,2,Debi Mazar,5578,1
77469,False,False,,5000000,"['Drama', 'Comedy']","This adult comedy follows six characters, three men and three women from a cross-section of social groups, as they play sexual power games. When an affair fires up between 2 of the married characters, it sparks a chain of consequences for all of them, including one of the wives falling for another woman!",278,Propaganda Films,8,1998,4710749,A modern immorality tale.,Albert Cho,Amy Brenneman,15851,1,Aaron Eckhart,6383,2,Ben Stiller,7399,2,Nastassja Kinski,2630,1,Jason Patric,12261,2
13433,False,False,,5740000,"['Drama', 'Romance']","Sandy, a geologist, finds herself stuck on a field trip to the Pilbara desert with a Japanese man she finds inscrutable, annoying and decidedly arrogant. Hiromitsu's view of her is not much better. Things go from bad to worse when they become stranded in one of the most remote regions on Earth.",1615,Fortissimo Films,8,2003,4098613,,Sue Brooks,Toni Collette,3051,1,Gotaro Tsunashima,552209,2,Matthew Dyktynski,79105,2,Lynette Curran,75710,1,Yumiko Tanaka,552210,0
28288,False,False,,520000,"['Comedy', 'Romance']","Seeking a divorce from her absentee husband, Mimi Glossop travels to an English seaside resort. There she falls in love with dancer Guy Holden, whom she later mistakes for the corespondent her lawyer hired.",6,RKO Radio Pictures,10,1934,1800000,The King and Queen of 'Carioca',Mark Sandrich,Fred Astaire,30181,2,Ginger Rogers,30003,1,Alice Brady,125841,1,Edward Everett Horton,2437,2,Erik Rhodes,30183,2
43317,False,False,,1500000,['Comedy'],"A struggling painter begins taking inspiration from the dreams of his friend and roommate, a comic book fan who narrates an adventure story while he sleeps, but unbeknownst to the latter, the artist of his favorite comic book lives in the same building as they do with the model for her drawings.",3468,Hal Wallis Productions,11,1955,3800000,"Martin and Lewis run amok with spies, models and Shirley MacLaine!",Frank Tashlin,Dean Martin,4299,2,Jerry Lewis,3663,2,Shirley MacLaine,4090,1,Dorothy Malone,10487,1,Eddie Mayehoff,148744,2
91073,False,False,,6200000,"['Drama', 'Romance']",Anna learns in prison that her mother has passed away in Seattle. Prison officials grants Anna a three day furlough to attend her mother's funeral. Anna embarks on a long trip to Seattle. Hoon is a Korean immigrant who works as a gigolo. Hoon is now on the run from a wealthy client's furious husband. These two seemingly lost souls are about to share three memorable days together.,1804,North by Northwest Entertainment,1,2010,4820000,True love knows no stranger.,Megan Griffiths,Hyun Bin,544107,2,Tang Wei,38280,1,Jun Kim,124493,2,John Wu,2045460,2,Danni Lang,547479,1
337154,False,False,,3200000,"['Comedy', 'Drama']","With a new iPhone, an apartment near the Grove, and a comfortable bank account left to her by her beloved late husband, Marnie Minervini has happily relocated from New Jersey to Los Angeles to be near her daughter Lori, a successful (but still single) screenwriter, and smother her with motherly love. But when the dozens of texts, unexpected visits, and conversations dominated by unsolicited advice force Lori to draw strict personal boundaries, Marnie finds ways to channel her eternal optimism and forceful generosity to change the lives of others - as well as her own - and find a new purpose in life.",10039,Anonymous Content,4,2016,4267218,,Darrin Prescott,Susan Sarandon,4038,1,Rose Byrne,9827,1,J.K. Simmons,18999,2,Cecily Strong,1093919,1,Jerrod Carmichael,1400880,2
36234,False,False,,4000000,['Drama'],"A production company begins casting for its next feature, and an up-and-coming actress named Rose tries to manipulate her filmmaker boyfriend, Alex, into giving her a screen test. Alex's wife, Emma, knows about the affair and is considering divorce, while Rose's girlfriend secretly spies on her and attempts to sabotage the relationship. The four storylines in the film were each shot in one take and are shown simultaneously, each taking up a quarter of the screen.",24827,Red Mullet Productions,4,2000,1431406,Four cameras. One take. No edits. Real time.,Mike Figgis,Xander Berkeley,3982,2,Golden Brooks,133302,1,Saffron Burrows,9825,1,Viveka Davis,156774,1,Richard Edson,6396,2
50035,False,False,,250000,"['Comedy', 'Drama', 'Romance']","An intimate family portrait of four hapless but resilient women and the bittersweet lessons they learn in keeping up with the hectic demands of their individual neuroses. Each of the women seeks redemption in her own haphazard way, but whatever salvation they find is illusory and short-lived.",4089,Blow Up Pictures,8,2001,4186931,,Nicole Holofcener,Catherine Keener,2229,1,Brenda Blethyn,4154,1,Emily Mortimer,1246,1,Raven Goodwin,21128,1,Aunjanue Ellis-Taylor,53923,1
266331,False,False,,8000000,"['Drama', 'Romance']","J.P. Tannen (Jon Voight) wants a second chance to be a father to his children ... but someone else has taken his place. Determined not to just be a friendly 'uncle' in their lives, he gets permission from his ex-wife Kathleen (Millie Perkins) and her new husband (Richard Crenna) to take the kids on a Mediterranean cruise. On the journey he comes to realise it's not that easy and, feeling overwhelmed, begins to doubt his abilities until a tragedy back home forces him to become the father he always hoped to be.",46410,CBS Theatrical Films,2,1983,2439705,He just wants a second chance to love his children... but someone else has taken his place.,Rob Lieberman,Jon Voight,10127,2,Millie Perkins,26142,1,Marie-Christine Barrault,24393,1,Richard Crenna,16554,2,Roxana Zal,112693,1
52036,False,False,,15000000,"['Romance', 'Music', 'Drama']","Ensemble drama centered around a group of ballet dancers, with a focus on one young dancer who's poised to become a principal performer.",5521,CP Medien,12,2003,2281585,,Robert Altman,Neve Campbell,9206,1,Malcolm McDowell,56890,2,James Franco,17051,2,Barbara E. Robertson,145204,1,William Dick,36095,2
72359,False,False,,15000000,['Comedy'],The story follows what happens when a child psychologist surprises his girlfriend by showing up at her political family's annual get-together at their Sag Harbor vacation home only to find them desperately in need of therapy.,5984,34th Street Films,5,2013,9300000,,H.H. Cooper,Craig Robinson,64342,2,Kerry Washington,11703,1,David Alan Grier,58563,2,S. Epatha Merkerson,3978,1,Tyler James Williams,1214870,2
47760,False,False,,8000000,"['Drama', 'Romance']","Two outsiders, both shaped by the circumstances that have brought them together, forge a deep and lasting love.",5,Columbia Pictures,9,2011,2500000,Who do you live for?,Gus Van Sant,Mia Wasikowska,76070,1,Henry Hopper,139358,2,Ryo Kase,33517,2,Schuyler Fisk,70852,1,Jane Adams,209,1
90634,False,False,,4800000,"['Drama', 'Romance', 'Comedy']","Radha and Suraj have been friends since childhood. Gopal has been in love with Radha ever since they spent a few years together as kids. Years later, Gopal's guardian proposes to Radha a marriage with Gopal, and she accepts.",67578,B.M.B. Pictures,5,2002,14000000,,K. C. Bokadia,Shah Rukh Khan,35742,2,Salman Khan,42802,2,Madhuri Dixit,76232,1,Atul Agnihotri,993025,2,Suman Ranganathan,585438,1
33974,False,False,,10000000,"['Drama', 'Romance']","While on a trip to Thailand, a successful American businessman tries to radically change his life. Back in New York, his wife and daughter find their relationship with their live-in Filipino maid changing around them. At the same time, in the Philippines, the maid's family struggles to deal with her absence.",76,Zentropa Entertainments,1,2009,2033946,,Lukas Moodysson,Gael García Bernal,258,2,Michelle Williams,1812,1,Marife Necesito,111630,0,Sophie Nyweide,111631,1,Tom McCarthy,17867,2
51333,False,False,,13000000,"['Comedy', 'Music', 'Romance']",The King of Navarre and his three companions swear a very public oath to study together and to renounce women for three years. Their honour is immediately put to the test by the arrival of the Princess of France and her three lovely companions. It's love at first sight for all concerned followed by the men's hopeless efforts to disguise their feelings.,3804,Shakespeare Film Company,3,2000,300000,A new spin on the old song and dance.,,Kenneth Branagh,11181,2,Alessandro Nivola,4941,2,Adrian Lester,76215,2,Matthew Lillard,26457,2,Alicia Silverstone,5588,1
12586,False,False,,3300000,"['Drama', 'Romance']","An international soccer star is on his way to sign a multimillion dollar contract when something happens that brings his career to an abrupt end. A beautiful waitress, struggling to make it in New York City, discovers something about herself that she's unprepared for. In one irreversible moment, their lives are turned upside down.",77798,"One Media, The",9,2006,12100000,One person can change your life forever,Alejandro Gómez Monteverde,Eduardo Verástegui,72968,2,Tammy Blanchard,16859,1,Manny Pérez,72983,2,Angélica Aragón,7353,1,Jamie Tirelli,59743,2
212769,False,False,,15000000,['Music'],A pair of star-crossed dancers in New York find themselves at the center of a bitter rivalry between their brothers' underground dance clubs.,6680,Serendipity Productions,8,2013,1583687,Move to your beat. Move to your moment. Move to your love.,,Derek Hough,1019545,2,Kwon BoA,1138821,1,Will Yun Lee,10884,2,Wesley Jonathan,76667,2,Izabella Miko,59592,1
43864,False,False,,952000,"['Comedy', 'Drama']","The ups and downs in the lives and careers of a group of ambitious young actresses and show girls from disparate backgrounds brought together in a theatrical hostel. Centres particularly on the conflict and growing friendship between Terry Randall, a rich girl confident in her talent and ability to make it to the top on the stage, and Jean Maitland, a world weary and cynical trouper who has taken the hard knocks of the ruthless and over-populated world of the Broadway apprentice.",6,RKO Radio Pictures,10,1937,1762000,Great stars! Great story! Great picture!,James H. Anderson,Katharine Hepburn,6598,1,Ginger Rogers,30003,1,Adolphe Menjou,14563,2,Gail Patrick,98574,1,Andrea Leeds,1031219,1
37373,False,False,,3000000,"['Drama', 'Romance']","On a Caribbean island, a rich landowner's son, Maxwell Fleury, is fighting for political office against black labor leader David Boyeur. As if the contentious election weren't enough, there are plenty of scandals to go around: Boyeur has a secret white lover and Fleury's wife, Sylvia, is also having an affair. And then, of course, there's the small matter of a recently murdered aristocrat.",13630,Darryl F. Zanuck Productions,6,1957,5000000,,Gerry O'Hara,James Mason,2091,2,Joan Fontaine,3360,1,Dorothy Dandridge,20155,1,Joan Collins,13637,1,Michael Rennie,12282,2
65521,False,True,505479,1400000,"['Drama', 'Comedy', 'Romance']",Nishant starts dating Charu while his roommates Rajat and Vikrant already have girlfriends in Neha and Rhea respectively. Trouble starts when the guys feel that their girlfriends are dominating them.,,,5,2011,7200000,,Luv Ranjan,Kartik Aaryan,1846859,2,Raayo S. Bakhirta,1471172,0,Divyendu Sharma,1158934,2,Nushrratt Bharuccha,1148844,1,Sonnalli Seygall,1521298,1
43390,False,False,,2025000,"['Music', 'Romance']","To Jane Falbury's New England farm comes a troup of actors to put up a show, invited by Jane's sister. At first reluctant she has them do farm chores in exchange for food. Her reluctance becomes attraction when she falls in love with the director, Joe, who happens to be her sister's fiance.",21,Metro-Goldwyn-Mayer,8,1950,3357000,MGM brings on the show with music - dancing - Technicolor,Charles Walters,Judy Garland,9066,1,Gene Kelly,13294,2,Eddie Bracken,115457,2,Gloria DeHaven,120306,1,Marjorie Main,13996,1
16428,False,False,,10000000,"['Comedy', 'Romance']","After being dumped by his model girlfriend, aspiring writer Quincy Watson quits his job and is inspired to pen the ultimate how-to book on breaking up. When it becomes a smash bestseller, he starts giving his player cousin, Evan, choice tips on how to win the battle of the sexes. After Evan's beautiful girlfriend, Nikki, utters the words ""we need to talk"", Evan panics and decides to leave her before she can leave him. But when Nikki realizes Evan's connection to break-up guru Quincy, it's these players that end up getting played.",5673,Breakup Productions,5,2004,12500000,When it comes to getting dumped... he wrote the book.,,Jamie Foxx,134,2,Morris Chestnut,9779,2,Gabrielle Union,17773,1,Peter MacNicol,12688,2,Jennifer Esposito,18285,1
199139,False,True,489399,2200000,"['Comedy', 'Drama', 'Romance']","The paths of four dream-chasing college friends cross with an array of colourful characters, from a tough-talking Punjabi female don to a Jugaad Baaz college watchman. Mayhem ensues.",2934,Excel Entertainment,6,2013,5200000,Going Cheap!,Abhishek Sengupta,Pulkit Samrat,1040492,2,Varun Sharma,1179459,2,Manjot Singh,223860,2,Ali Fazal,492791,2,Richa Chadha,150471,1
112,False,False,,1000000,"['Comedy', 'Drama', 'Romance']","A group of strangers find friendship, family and love within an Italian beginners’ course.",76,Zentropa Entertainments,12,2000,16350876,Attendance optional. Passion required.,Lars von Trier,Peter Gantzler,1181,2,Ann Eleonora Jørgensen,1183,1,Anders W. Berthelsen,1184,2,Anette Støvelbæk,1185,1,Lars Kaalund,1186,2
29946,False,False,,15000000,"['Romance', 'Drama']","Adam Verver, a US billionaire in London, dotes on daughter Maggie. An impecunious Italian, Prince Amerigo, marries her even though her best friend, Charlotte Stant, is his lover. She and Amerigo keep this secret from Maggie, so Maggie interests her widowed father in Charlotte, who is happy with the match because she wants to be close to Amerigo. Charlotte desires him, the lovers risk discovery, Amerigo longs for Italy, Maggie wants to spare her father's pain, and Adam wants to return to America to build a museum. Amidst lies and artifice, what fate awaits adulterers?",7799,TF1 International,5,2000,5753678,,James Ivory,Kate Beckinsale,3967,1,Uma Thurman,139,1,Jeremy Northam,18325,2,Nick Nolte,1733,2,Anjelica Huston,5657,1
63020,False,False,,11000000,"['Comedy', 'Drama', 'Romance']","In the midst of the Mariel boat lift -- a hurried exodus of refugees from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married. United by their last name and a mutual resolve to emigrate, Dorita and Juan agree to play along. But it gets complicated when the two begin falling for each other just as Juan reunites with his wife, Carmela, whom he hasn't seen in decades.",798,Samuel Goldwyn Company,5,1995,2832826,"On the way to finding a family, she found love.",Mira Nair,Marisa Tomei,3141,1,Alfred Molina,658,2,Anjelica Huston,5657,1,Chazz Palminteri,9046,2,Trini Alvarado,17187,1
26484,False,True,338327,300000,"['Comedy', 'Music']","Anthropology Professor Robert Orwell Sutwell and his secretary Marianne are studying the sex habits of teenagers. The surfing teens led by Frankie and Dee Dee don't have much sex but they sing, battle the motorcycle rats and mice led by Eric Von Zipper and dance to Dick Dale and the Del Tones.",4820,Alta Vista Productions,8,1963,2300000,Surfs up and the Beach is really swinging!,William Asher,Robert Cummings,7125,2,Dorothy Malone,10487,1,Frankie Avalon,22092,2,Annette Funicello,82777,1,Morey Amsterdam,105637,2
413884,False,False,,7445000,"['Romance', 'Drama']","A boy meets a girl named Riya and falls in love. After struggling to convince her to be his girlfriend, she half-heartedly agrees to be his `half-girlfriend'.",3750,Balaji Motion Pictures,5,2017,12805400,"More Than A Friend,  Lesser Than A Girlfriend",Mohit Suri,Arjun Kapoor,1034470,2,Shraddha Kapoor,130991,1,Rhea Chakraborty,1162241,1,Seema Biswas,230632,1,Greg Kriek,1469407,2
32855,False,False,,18000000,['Drama'],"Samantha Hughes, a teenaged Kentucky girl, never knew her father, who died in Vietnam before her birth. Samantha lives with her uncle Emmett, who also served in Vietnam. Emmett hangs around with Tom, Earl, and Pete, three other Vietnam vets who, like Emmett, all have problems of one kind or another that relate to their war experiences. Samantha becomes obsessed with finding out about her father.",174,Warner Bros. Pictures,9,1989,3531971,,Norman Jewison,Bruce Willis,62,2,Emily Lloyd,18017,1,Joan Allen,11148,1,Kevin Anderson,51805,2,John Terry,8659,2
45840,False,False,,15000000,"['Comedy', 'Romance']","When a professional couple, who have lived and worked together for many years, finally decide to marry, their sudden betrothal causes many unexpected difficulties. They soon find that being married is often quite different from being ""best friends.""",174,Warner Bros. Pictures,12,1982,36800000,What a present for Christmas,Barry Levinson,Burt Reynolds,16475,2,Goldie Hawn,18892,1,Jessica Tandy,5698,1,Barnard Hughes,2549,2,Audra Lindley,4162,1
23478,False,False,,12000000,"['Drama', 'Comedy', 'Romance']","A love story between two savants with Asperger's syndrome, a kind of autism, whose conditions sabotage their budding relationship.",26948,Equity Pictures Medienfonds GmbH & Co. KG II,9,2005,84967,,Petter Næss,Josh Hartnett,2299,2,Radha Mitchell,8329,1,Gary Cole,21163,2,Sheila Kelley,68109,1,Erica Leerhsen,57514,1
31955,False,False,,11000000,"['Drama', 'Romance']","Kate Soffel is married to a prison warden in Pittsburgh, and is the mother of their four children. Ed Biddle is a convicted murderer awaiting execution on death row with his brother Jack. When Kate meets Eddie through her Bible readings to the prisoners, she is drawn to him, and they pursue a clandestine relationship. She agrees to help the brothers escape, and begins a treacherous journey with them to freedom in Canada.",21,Metro-Goldwyn-Mayer,12,1984,4385312,A true story.,Mark Egerton,Diane Keaton,3092,1,Mel Gibson,2461,2,Matthew Modine,8654,2,Edward Herrmann,52995,2,Trini Alvarado,17187,1
